lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag,compound_stock
ADNPSA900.1,2025,25,1,140,140,QFN,6983445.1,06/14/2025 20:00:00,B-A,P,ADI,TD-200E200B003A,LT6660H-3CCPC-A0Z,20533,ADI4443P,A,2025-ADN-06-G339,CANISTER,N,6,1,,,CZ0141
ADNPSA360.1,2025,23,7,140,140,QFN,6963071.1,06/07/2025 19:00:00,B-A,P,ADI,TD-200E200B003A,LT6660K-5CCPC-A0Z,20491,ADI5311P,B,2025-ADN-06-G243,CANISTER,N,6,1,,,CZ0141
ADNPSB338.1,2025,26,2,140,140,QFN,6987105.1,06/23/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008-18ECPC-A0Z,30429,ADI6735P,B,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSA784.1,2025,24,7,140,140,QFN,6977946.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008ECPC-A0Z,16147,ADI6874P,B,2025-ADN-06-G321,CANISTER,N,6,1,,,CZ0141
ADNPSA785.1,2025,24,7,140,140,QFN,6979782.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008ECPC-A0Z,49400,ADI6874P,B,2025-ADN-06-G333,CANISTER,N,6,1,,,CZ0141
ADNPSA785.2,2025,24,7,140,140,QFN,6979782.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008ECPC-A0Z,30562,ADI6874P,B,2025-ADN-06-G333,CANISTER,N,6,1,,,CZ0141
ADNPSB264.1,2025,25,7,140,140,QFN,6979781.1,06/21/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008ECPC-A0Z,16085,ADI6874P,B,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSA441.1,2025,24,2,140,140,QFN,6971345.1,06/09/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3009ICPC-A0Z,21176,ADI5112P,C,2025-ADN-06-G251,CANISTER,N,6,1,,,CZ0141
ADNPSA700.1,2025,24,5,140,140,QFN,6979813.1,06/12/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3590ECPC-A0Z,35247,ADI5089P,B,2025-ADN-06-G294,CANISTER,N,6,1,,,CZ0141
ADNPSA297.1,2025,23,6,140,140,QFN,6979914.1,06/06/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3025-1ICPC-A0Z,68801,ADI4970P,A,2025-ADN-06-G217,CANISTER,N,6,1,,,CZ0141
ADNPSA874.1,2025,25,1,140,140,QFN,6987013.1,06/15/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3025-1ICPC-A0Z,51550,ADI4970P,A,2025-ADN-06-G342,CANISTER,N,6,1,,,CZ0141
ADNPSA572.1,2025,24,3,140,140,QFN,6979921.1,06/10/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3204B-5ECPC-A0Z,71468,ADI4969P,B,2025-ADN-06-G252,CANISTER,N,6,1,,,CZ0141
ADNPSB057.1,2025,25,4,140,140,QFN,6987004.1,06/18/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3221-5ECPC-A0Z,17201,ADI5136P,A,2025-ADN-06-G379,CANISTER,N,6,1,,,CZ0141
ADNPSA779.1,2025,24,6,140,140,QFN,6986997.1,06/13/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3526LBECPC-A0Z,68953,ADI5104P,A,2025-ADN-06-G300,CANISTER,N,6,1,,,CZ0141
ADNPSA742.1,2025,24,6,140,140,QFN,6979973.1,06/13/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC4065AECPC-A0Z,30285,ADI5031P,B,2025-ADN-06-G299,CANISTER,N,6,1,,,CZ0141
ADNPSA139.1,2025,23,4,140,140,QFN,6971175.1,06/04/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC6228HCPC-A0Z,45764,ADI4592P,B,2025-ADN-06-G201,CANISTER,N,8,1,,,CZ0141
ADNPSB140.1,2025,25,6,140,140,QFN,6987097.1,06/20/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060-33ECPC-A0Z,12542,ADI3668P,C,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSA620.1,2025,24,4,140,140,QFN,6979792.1,06/11/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ICPC-A0Z,49400,ADI3663P,C,2025-ADN-06-G278,CANISTER,N,6,1,,,CZ0141
ADNPSA620.2,2025,24,4,140,140,QFN,6979792.1,06/11/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ICPC-A0Z,43847,ADI3663P,C,2025-ADN-06-G278,CANISTER,N,6,1,,,CZ0141
ADNPSB783.1,2025,27,2,140,140,QFN,7002832.1,06/30/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ICPC-A0Z,49400,ADI3663P,C,2025-ADN-07-G143,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPSB783.2,2025,27,2,140,140,QFN,7002832.1,06/30/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ICPC-A0Z,44540,ADI3663P,C,2025-ADN-07-G143,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPSA759.2,2025,24,6,140,140,QFN,6981168.1,06/13/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-A0Z,47049,ADI6454P,B,2025-ADN-06-G321,CANISTER,N,6,1,,,CZ0141
ADNPSA759.1,2025,24,6,140,140,QFN,6981168.1,06/13/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-A0Z,49400,ADI6454P,B,2025-ADN-06-G321,CANISTER,N,6,1,,,CZ0141
ADNPSA305.1,2025,23,6,140,140,QFN,6979840.1,06/06/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8410ECPC-A0Z,34240,ADI6446P,A,2025-ADN-06-G223,CANISTER,N,6,1,,,CZ0141
ADNPSA726.1,2025,24,5,140,140,QFN,6987062.1,06/12/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8410ECPC-A0Z,45552,ADI6446P,A,2025-ADN-06-G290,CANISTER,N,6,1,,,CZ0141
ADNPSB723.1,2025,27,1,140,140,QFN,7002797.1,06/29/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8410ECPC-A0Z,46238,ADI6446P,A,2025-ADN-07-G123,CANISTER,N,6,1,34.00 X 55.00,,CZ0141
ADNPSA806.1,2025,24,7,140,140,QFN,6979842.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A1Z,49400,ADI6339P,B,2025-ADN-06-G336,CANISTER,N,8,1,,,CZ0141
ADNPSA806.2,2025,24,7,140,140,QFN,6979842.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A1Z,37570,ADI6339P,B,2025-ADN-06-G336,CANISTER,N,8,1,,,CZ0141
ADNPSA807.1,2025,24,7,140,140,QFN,6979843.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A1Z,69823,ADI6339P,B,2025-ADN-06-G342,CANISTER,N,8,1,,,CZ0141
ADNPSB714.1,2025,27,1,140,140,QFN,6996554.1,06/28/2025 20:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A1Z,69944,ADI6339P,B,2025-ADN-07-G109,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPSA805.1,2025,24,7,140,140,QFN,6979844.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ICPC-A0WZ,52323,ADI6349P,A,2025-ADN-06-G319,CANISTER,N,8,1,,,CZ0141
ADNPSB018.1,2025,25,3,140,140,QFN,6987018.1,06/17/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC2934-2ICPC-A0Z,30597,ADI5461P,A,2025-ADN-06-G346,CANISTER,N,6,1,,,CZ0141
ADNPSA135.1,2025,23,4,140,140,QFN,6971184.1,06/04/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC4361-1ICPC-A0Z,32559,ADI3671P,A,2025-ADN-06-G201,CANISTER,N,6,1,,,CZ0141
ADNPSA138.1,2025,23,4,140,140,QFN,6971174.1,06/04/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC6253ICPC-A0Z,27237,ADI3645P,A,2025-ADN-06-G201,CANISTER,N,8,1,,,CZ0141
ADNPSB742.1,2025,27,1,140,140,QFN,7002670.1,06/29/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC6262ICPC-A0Z,22685,ADI3689P,A,2025-ADN-07-G106,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPSA253.4,2025,23,5,140,140,QFN,6974010.1,06/05/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,18444,ADI3616P,B,2025-ADN-06-G206,CANISTER,N,8,1,,,CZ0141
ADNPSA253.1,2025,23,5,140,140,QFN,6974010.1,06/05/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,2025-ADN-06-G206,CANISTER,N,8,1,,,CZ0141
ADNPSA253.2,2025,23,5,140,140,QFN,6974010.1,06/05/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,2025-ADN-06-G206,CANISTER,N,8,1,,,CZ0141
ADNPSA253.3,2025,23,5,140,140,QFN,6974010.1,06/05/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,2025-ADN-06-G206,CANISTER,N,8,1,,,CZ0141
ADNPSA250.1,2025,23,5,140,140,QFN,6971336.1,06/05/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3085ECPC-A0Z,18534,ADI3674P,A,2025-ADN-06-G266,CANISTER,N,6,1,,,CZ0141
ADNPSA886.1,2025,24,7,140,140,QFN,6979797.1,06/14/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3085ECPC-A0Z,36642,ADI3674P,A,2025-ADN-06-G339,CANISTER,N,6,1,,,CZ0141
ADNPSA247.1,2025,23,5,140,140,QFN,6971335.1,06/05/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3085ICPC-A0Z,9285,ADI3674P,A,2025-ADN-06-G204,CANISTER,N,6,1,,,CZ0141
ADNPSB100.1,2025,25,5,140,140,QFN,6992380.1,06/19/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3493ECPC-A0Z,38254,ADI3672P,A,2025-ADN-06-G382,CANISTER,N,6,1,,,CZ0141
ADNPSB744.1,2025,27,1,140,140,QFN,6998803.1,06/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3493ECPC-A0Z,12807,ADI3672P,A,2025-ADN-07-G106,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPSB422.1,2025,26,3,140,140,QFN,6998717.1,06/24/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3503ECPC-A0Z,36643,ADI3693P,A,2025-ADN-07-G044,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPSB370.1,2025,26,2,140,140,QFN,6993459.1,06/23/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105ICPC-A0Z,13855,ADI3892P,A,2025-ADN-06-G379,CANISTER,N,6,1,,,CZ0141
ADNPSB091.1,2025,25,5,140,140,QFN,6987017.1,06/19/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC2942ICPC-A0Z,6432,ADI3637P,A,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSB748.1,2025,27,1,140,140,QFN,6996590.1,06/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC2997CCPC-A0Z,10516,ADI3681P,B,2025-ADN-07-G106,CANISTER,N,6,1,63.00 X 31.00,,CZ0141
ADNPSA161.1,2025,23,4,140,140,QFN,6971230.1,06/04/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC3543ECPC-A0Z,20671,ADI3656P,A,2025-ADN-06-G204,CANISTER,N,6,1,,,CZ0141
ADNPSA979.1,2025,25,3,140,140,QFN,6986959.1,06/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,48134,ADI4505P,A,2025-ADN-06-G350,CANISTER,N,8,1,,,CZ0141
ADNPSB556.1,2025,26,6,140,140,QFN,6995211.1,06/27/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,32249,ADI4505P,A,2025-ADN-07-G106,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSA978.1,2025,25,3,140,140,QFN,6986958.1,06/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359ICPC-A1Z,32294,ADI4505P,A,2025-ADN-06-G388,CANISTER,N,8,1,,,CZ0141
ADNPSA945.1,2025,25,2,140,140,QFN,6980012.1,06/16/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC6994-1CCPC-A0Z,10649,ADI3640P,B,2025-ADN-06-G342,CANISTER,N,6,1,,,CZ0141
ADNPSA988.1,2025,25,3,140,140,QFN,6988121.1,06/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC6994-1HCPC-A0Z,10894,ADI3640P,B,2025-ADN-06-G346,CANISTER,N,6,1,,,CZ0141
ADNPSA704.1,2025,24,5,140,140,QFN,6980013.1,06/12/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC6994-1ICPC-A1Z,20320,ADI5772P,A,2025-ADN-06-G294,CANISTER,N,8,1,,,CZ0141
ADNPSA415.1,2025,23,7,140,140,QFN,6979793.1,06/07/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LT3063ECPC-A03LKZ,8212,ADI5038P,C,2025-ADN-06-G243,CANISTER,N,6,1,,,CZ0141
ADNPSA095.1,2025,23,2,140,140,QFN,6971298.1,06/02/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LT6108-2HCPC-A0Z,6779,ADI4569P,A,2025-ADN-06-G204,CANISTER,N,6,1,,,CZ0141
ADNPSA404.1,2025,23,7,140,140,QFN,6979825.1,06/07/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LT6108-2HCPC-A0Z,20585,ADI4569P,A,2025-ADN-06-G276,CANISTER,N,6,1,,,CZ0141
ADNPSB712.1,2025,27,1,140,140,QFN,6995150.1,06/28/2025 20:00:00,B-A,P,ADI,TD-200E300M008K,LTC3125ECPC-A0Z,7728,ADI6529P,A,2025-ADN-07-G123,CANISTER,N,6,1,54.00 X 53.00,,CZ0141
ADNPSA484.1,2025,24,3,140,140,QFN,6963138.1,06/10/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,29933,ADI6954P,B,2025-ADN-06-G271,CANISTER,N,6,1,,,CZ0141
ADNPSB359.1,2025,26,2,140,140,QFN,6995160.1,06/23/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,31808,ADI6954P,B,2025-ADN-07-G041,CANISTER,N,6,1,,,CZ0141
ADNPSA487.1,2025,24,3,140,140,QFN,6979803.1,06/10/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470AICPC-A0Z,8324,ADI3716P,B,2025-ADN-06-G259,CANISTER,N,6,1,,,CZ0141
ADNPSA089.1,2025,23,2,140,140,QFN,6971331.1,06/02/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470ICPC-A0Z,11747,ADI5108P,A,2025-ADN-06-G204,CANISTER,N,6,1,,,CZ0141
ADNPSA298.1,2025,23,6,140,140,QFN,6979804.1,06/06/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470ICPC-A0Z,35091,ADI5108P,A,2025-ADN-06-G213,CANISTER,N,6,1,,,CZ0141
ADNPSB451.1,2025,26,4,140,140,QFN,6995033.1,06/25/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470ICPC-A0Z,35136,ADI5108P,B,2025-ADN-07-G073,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSA231.1,2025,23,5,140,140,QFN,6976837.1,06/05/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,17284,ADI4502P,A,2025-ADN-06-G201,CANISTER,N,6,1,,,CZ0141
ADNPSB189.1,2025,25,6,140,140,QFN,6987079.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT5581ICPC-A0Z,33655,ADI3586P,B,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSB187.1,2025,25,6,140,140,QFN,6995059.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT8330ECPC-A1Z,35409,ADI0280P,E,2025-ADN-06-G382,CANISTER,N,8,1,,,CZ0141
ADNPSB188.1,2025,25,6,140,140,QFN,6995060.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT8330ICPC-A1Z,17401,ADI0280P,E,2025-ADN-06-G393,CANISTER,N,8,1,,,CZ0141
ADNPSB305.1,2025,25,7,140,140,QFN,6995140.1,06/21/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2907CCPC-A0Z,11475,ADI5504P,A,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSA290.1,2025,23,6,140,140,QFN,6971251.1,06/06/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2911-4HCPC-A0Z,21485,ADI5291P,A,2025-ADN-06-G201,CANISTER,N,6,1,,,CZ0141
ADNPSA377.1,2025,23,7,140,140,QFN,6963115.1,06/07/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2912-2CCPC-A0Z,22452,ADI4626P,A,2025-ADN-06-G233,CANISTER,N,6,1,,,CZ0141
ADNPSA619.1,2025,24,4,140,140,QFN,6942005.1,06/11/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2915-1HCPC-A0Z,10673,ADI4512P,B,2025-ADN-06-G276,CANISTER,N,6,1,,,CZ0141
ADNPSA588.1,2025,24,4,140,140,QFN,6979909.1,06/11/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2916-1HCPC-A0Z,10937,ADI7167P,B,2025-ADN-06-G294,CANISTER,N,6,1,,,CZ0141
ADNPSB169.1,2025,25,6,140,140,QFN,6989632.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2954-2CCPC-A0Z,11366,ADI1891P,D,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSA482.1,2025,24,3,140,140,QFN,6976834.1,06/10/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC3528-2ECPC-A0Z,10043,ADI3730P,A,2025-ADN-06-G261,CANISTER,N,6,1,,,CZ0141
ADNPSA230.1,2025,23,5,140,140,QFN,6971233.1,06/05/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC3528BECPC-A0Z,11537,ADI3725P,A,2025-ADN-06-G204,CANISTER,N,6,1,,,CZ0141
ADNPSB170.1,2025,25,6,140,140,QFN,6979987.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4365HCPC-A1Z,36655,ADI6737P,B,2025-ADN-06-G393,CANISTER,N,8,1,,,CZ0141
ADNPSB171.1,2025,25,6,140,140,QFN,6979988.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,18278,ADI6737P,B,2025-ADN-06-G393,CANISTER,N,8,1,,,CZ0141
ADNPSB172.2,2025,25,6,140,140,QFN,6986957.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,34200,ADI6737P,B,2025-ADN-07-G010,CANISTER,N,8,1,,,CZ0141
ADNPSB172.3,2025,25,6,140,140,QFN,6986957.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,22893,ADI6737P,B,2025-ADN-07-G010,CANISTER,N,8,1,,,CZ0141
ADNPSB172.1,2025,25,6,140,140,QFN,6986957.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,34200,ADI6737P,B,2025-ADN-07-G010,CANISTER,N,8,1,,,CZ0141
ADNPSB478.1,2025,26,5,140,140,QFN,6995212.1,06/26/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,36275,ADI6737P,B,2025-ADN-07-G073,CANISTER,N,8,1,28.3 X 83.3,,CZ0141
ADNPSA803.1,2025,24,7,140,140,QFN,6987090.1,06/14/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT3495B-1ECPC-A0Z,34167,ADI5559P,A,2025-ADN-06-G390,CANISTER,N,6,1,,,CZ0141
ADNPSA303.1,2025,23,6,140,140,QFN,6979809.1,06/06/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT3497ECPC-A0Z,26205,ADI5861P,A,2025-ADN-06-G201,CANISTER,N,6,1,,,CZ0141
ADNPSB156.1,2025,25,6,140,140,QFN,6995037.1,06/20/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT3497ECPC-A0Z,26326,ADI5861P,A,2025-ADN-06-G382,CANISTER,N,6,1,,,CZ0141
ADNPSA587.2,2025,24,4,140,140,QFN,6979818.1,06/11/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT3970-33ECPC-A0Z,23781,ADI4946P,C,2025-ADN-06-G276,CANISTER,N,6,1,,,CZ0141
ADNPSA587.1,2025,24,4,140,140,QFN,6979818.1,06/11/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT3970-33ECPC-A0Z,34200,ADI4946P,C,2025-ADN-06-G276,CANISTER,N,6,1,,,CZ0141
ADNPSA363.1,2025,23,7,140,140,QFN,6971250.1,06/07/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2919-25CCPC-A0Z,9978,ADI5110P,A,2025-ADN-06-G244,CANISTER,N,6,1,,,CZ0141
ADNPSA131.1,2025,23,4,140,140,QFN,6971249.1,06/04/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2955-1ICPC-A0Z,38103,ADI5674P,A,2025-ADN-06-G223,CANISTER,N,6,1,,,CZ0141
ADNPSA402.1,2025,23,7,140,140,QFN,6979911.1,06/07/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2955-2CCPC-A0Z,37913,ADI5520P,A,2025-ADN-06-G244,CANISTER,N,6,1,,,CZ0141
ADNPSA870.1,2025,25,1,140,140,QFN,6987014.1,06/15/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2955-2CCPC-A0Z,25277,ADI5520P,A,2025-ADN-06-G319,CANISTER,N,6,1,,,CZ0141
ADNPSB202.1,2025,25,7,140,140,QFN,6995143.1,06/21/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2955-2CCPC-A0Z,25253,ADI5520P,A,2025-ADN-06-G393,CANISTER,N,6,1,,,CZ0141
ADNPSB710.1,2025,27,1,140,140,QFN,7002741.1,06/29/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2955-2CCPC-A0Z,38046,ADI5520P,A,2025-ADN-07-G123,CANISTER,N,6,1,27.00 X 66.00,,CZ0141
ADNPSA488.1,2025,24,3,140,140,QFN,6979790.1,06/10/2025 19:00:00,B-A,P,ADI,TD-300E200M012K,LT3050ECPC-A0Z,9895,ADI4693P,B,2025-ADN-06-G246,CANISTER,N,6,1,,,CZ0141
ADNPSA485.1,2025,24,3,140,140,QFN,6979791.1,06/10/2025 19:00:00,B-A,P,ADI,TD-300E200M012K,LT3050ICPC-A0Z,10019,ADI4693P,B,2025-ADN-06-G246,CANISTER,N,6,1,,,CZ0141
ADNPSB040.1,2025,25,4,140,140,QFN,6987114.1,06/18/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT1010CCPC-A0Z,27231,ADI5982P,A,2025-ADN-06-G381,TUBE,N,6,1,,,CZ0141
ADNPSB315.1,2025,25,7,140,140,QFN,6996551.1,06/21/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT1801ICPC-A0Z,4336,ADI5899P,A,2025-ADN-07-G047,TUBE,N,6,1,,,CZ0141
ADNPSA895.1,2025,25,1,140,140,QFN,6987108.1,06/14/2025 20:00:00,B-A,P,ADI,TD-300E300B008K,LT1965-33ECPC-A0Z,28851,ADI6835P,B,2025-ADN-06-G355,TUBE,N,6,1,,,CZ0141
ADNPSA408.1,2025,23,7,140,140,QFN,6979780.1,06/07/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT1994CCPC-A0Z,13621,ADI5948P,A,2025-ADN-06-G244,TUBE,N,6,1,,,CZ0141
ADNPSB768.1,2025,27,2,140,140,QFN,6996561.1,06/30/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3015ECPC-A0Z,7271,ADI5933P,A,2025-ADN-07-G150,TUBE,N,6,1,65.00 X 92.00,,CZ0141
ADNPSB101.1,2025,25,5,140,140,QFN,6979783.1,06/19/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3015ICPC-A0Z,7365,ADI5933P,A,2025-ADN-06-G393,TUBE,N,6,1,,,CZ0141
ADNPSA444.1,2025,24,2,140,140,QFN,6975383.1,06/09/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3080ECPC-A0Z,5869,ADI3766P,B,2025-ADN-06-G227,TUBE,N,6,1,,,CZ0141
ADNPSA568.1,2025,24,3,140,140,QFN,6979796.1,06/10/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3080ECPC-A0Z,28849,ADI3766P,B,2025-ADN-06-G267,TUBE,N,6,1,,,CZ0141
ADNPSA443.1,2025,24,2,140,140,QFN,6975375.1,06/09/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3082ECPC-A0Z,10888,ADI6001P,B,2025-ADN-06-G250,TUBE,N,6,1,,,CZ0141
ADNPSB445.1,2025,26,4,140,140,QFN,6995032.1,06/25/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3088HCPC-A0Z,21156,ADI5844P,A,2025-ADN-07-G051,TUBE,N,6,1,61.00 X 80.00,,CZ0141
ADNPSB440.1,2025,26,4,140,140,QFN,6995034.1,06/25/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3473ECPC-A0Z,21305,ADI5925P,A,2025-ADN-07-G073,TUBE,N,6,1,65.00 X 84.00,,CZ0141
ADNPSB496.2,2025,26,5,140,140,QFN,6995040.1,06/26/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3580ECPC-A0Z,17582,ADI5820P,C,2025-ADN-07-G081,TUBE,N,6,1,65.00 X 49.00,,CZ0141
ADNPSB496.1,2025,26,5,140,140,QFN,6995040.1,06/26/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3580ECPC-A0Z,35100,ADI5820P,C,2025-ADN-07-G081,TUBE,N,6,1,65.00 X 49.00,,CZ0141
ADNPSA887.1,2025,24,7,140,140,QFN,6979812.1,06/14/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT3580ICPC-A0Z,20438,ADI5820P,C,2025-ADN-06-G345,TUBE,N,6,1,,,CZ0141
ADNPSA780.1,2025,24,6,140,140,QFN,6979820.1,06/13/2025 19:00:00,B-A,P,ADI,TD-300E300B008K,LT4320HCPC-A0Z,4267,ADI6850P,B,2025-ADN-06-G314,TUBE,N,6,1,,,CZ0141
