lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag,compound_stock
ADNFS9228.1,2025,21,4,120,120,QFN,6953943.1,5/21/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,POLY-CURE,TRAY,Y,12,1,,,CZ0289
ADNFS9228.2,2025,21,4,120,120,QFN,6953943.1,5/21/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,POLY-CURE,TRAY,Y,12,1,,,CZ0289
ADNFS9228.3,2025,21,4,120,120,QFN,6953943.1,5/21/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,2344,ADI7793P,A,D/A-MAP-CS1,TRAY,Y,12,1,,,CZ0289
A5PUS0889.1,2025,20,6,120,120,QFN,6931189.1,5/16/2025 19:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3444,ADI1777E,A,MATT-TIN,TRAY,N,12,1,,,CZ0289
ADNPS9309.1,2025,21,5,120,120,QFN,6953798.1,5/22/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,49400,ADI5374P,A,D/A-S/P-MAP-CS1,CANISTER,N,6,1,,,CZ0141
ADNPS9309.2,2025,21,5,120,120,QFN,6953798.1,5/22/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,45984,ADI5374P,A,D/A-S/P-MAP-CS1,CANISTER,N,6,1,,,CZ0141
ADNPS8820.1,2025,20,6,120,120,QFN,6939678.1,5/16/2025 19:00,B-A,P,ADI,TD-200E200B008C,LTC5596ICPC-A0Z,103447,ADI1937P,D,2025-ADN-05-G381,CANISTER,N,8,1,,,CZ0141
ADNPS9555.2,2025,22,2,120,120,QFN,6953927.1,5/26/2025 19:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-A0Z,67935,ADI6674P,A,XFER-GRIND,CANISTER,N,6,1,,,CZ0141
ADNPS9555.1,2025,22,2,120,120,QFN,6953927.1,5/26/2025 19:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-A0Z,49400,ADI6674P,A,XFER-GRIND,CANISTER,N,6,1,,,CZ0141
ADNPS9358.1,2025,21,6,120,120,QFN,6939872.1,5/23/2025 19:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,57341,ADI0933P,D,DA-SCRN/P-MAP,CANISTER,N,6,1,,,CZ0141
ADNPS7876.2,2025,18,7,120,120,QFN,6935282.1,5/3/2025 19:00,B-A,P,ADI,TD-200E200M008P,LT3048ICPC-A0Z,36015,ADI0933P,D,2025-ADN-05-G187,CANISTER,N,6,1,,,CZ0141
ADNPS7876.1,2025,18,7,120,120,QFN,6935282.1,5/3/2025 19:00,B-A,P,ADI,TD-200E200M008P,LT3048ICPC-A0Z,49400,ADI0933P,D,2025-ADN-05-G187,CANISTER,N,6,1,,,CZ0141
ADNPS8513.2,2025,20,3,120,120,QFN,6946809.1,5/13/2025 19:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,46096,ADI2572P,B,2025-ADN-05-G331,CANISTER,N,8,1,,,CZ0141
ADNPS8513.1,2025,20,3,120,120,QFN,6946809.1,5/13/2025 19:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI2572P,B,2025-ADN-05-G331,CANISTER,N,8,1,,,CZ0141
ADNPS8514.4,2025,20,3,120,120,QFN,6946810.1,5/13/2025 19:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,31760,ADI2572P,B,2025-ADN-05-G327,CANISTER,N,8,1,,,CZ0141
ADNPS8514.3,2025,20,3,120,120,QFN,6946810.1,5/13/2025 19:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI2572P,B,2025-ADN-05-G327,CANISTER,N,8,1,,,CZ0141
ADNPS8514.2,2025,20,3,120,120,QFN,6946810.1,5/13/2025 19:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI2572P,B,2025-ADN-05-G327,CANISTER,N,8,1,,,CZ0141
ADNPS8514.1,2025,20,3,120,120,QFN,6946810.1,5/13/2025 19:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI2572P,B,2025-ADN-05-G327,CANISTER,N,8,1,,,CZ0141
ADNPS9302.1,2025,21,5,120,120,QFN,6903447.1,5/22/2025 19:00,B-A,P,ADI,TD-200E300M008K,LT3061ICPC-A0Z,8337,ADI5483P,B,D/A-S/P-MAP-CS1,CANISTER,N,6,1,,,CZ0141
ADNPS7913.1,2025,19,1,120,120,QFN,6933355.1,5/3/2025 20:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,62213,ADI0069P,C,2025-ADN-05-G158,CANISTER,N,6,1,,,CZ0141
ADNPS7914.1,2025,19,1,120,120,QFN,6939758.1,5/3/2025 20:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,7807,ADI0069P,C,2025-ADN-05-G187,CANISTER,N,6,1,,,CZ0141
ADNPS8456.1,2025,20,2,120,120,QFN,6946939.1,5/12/2025 19:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,31084,ADI0069P,C,2025-ADN-05-G288,CANISTER,N,6,1,,,CZ0141
ADNPS9374.1,2025,21,6,120,120,QFN,6953840.1,5/23/2025 19:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,7626,ADI0069P,C,D/A-MAP-CS1,CANISTER,N,6,1,,,CZ0141
ADNPS9475.1,2025,22,1,120,120,QFN,6963139.1,5/25/2025 19:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,29950,ADI0069P,C,D/A-MAP-CS1,CANISTER,N,6,1,,,CZ0141
ADNPS9257.1,2025,21,4,120,120,QFN,6953792.1,5/21/2025 19:00,B-A,P,ADI,TD-200E300M008K,LTC6930-800ICPC-A0Z,20141,ADI0422P,D,BUFFING,CANISTER,N,6,1,,,CZ0141
ADNPS8238.1,2025,19,5,120,120,QFN,6939854.1,5/8/2025 19:00,B-A,P,ADI,TD-300E200B008K,LT3467ECPC-A0Z,11219,ADI6497P,B,2025-ADN-05-G266,CANISTER,N,6,1,,,CZ0141
ADNPS9496.2,2025,21,7,120,120,QFN,6963078.1,5/24/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31767,ADI6445P,A,UV-EXPOSURE,CANISTER,Y,8,1,,,CZ0141
ADNPS9496.1,2025,21,7,120,120,QFN,6963078.1,5/24/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,UV-EXPOSURE,CANISTER,Y,8,1,,,CZ0141
ADNPS9497.1,2025,21,7,120,120,QFN,6963079.1,5/24/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,UV-EXPOSURE,CANISTER,Y,8,1,,,CZ0141
ADNPS9497.2,2025,21,7,120,120,QFN,6963079.1,5/24/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31717,ADI6445P,A,UV-EXPOSURE,CANISTER,Y,8,1,,,CZ0141
ADNPS8170.1,2025,19,4,120,120,QFN,6939820.1,5/7/2025 19:00,B-A,P,ADI,TD-300E3001010K,LT8609A-33JCSC-A0WZ,37366,ADI3529P,C,2025-ADN-05-G251,TUBE,Y,8,1,,,CZ0141
ADNPS8450.1,2025,20,2,120,120,QFN,6939819.1,5/12/2025 19:00,B-A,P,ADI,TD-300E3001010K,LT8609A-33JCSC-A0WZ,35100,ADI3529P,C,2025-ADN-05-G314,TUBE,Y,8,1,47.3 X 73.3,,CZ0141
ADNPS8450.2,2025,20,2,120,120,QFN,6939819.1,5/12/2025 19:00,B-A,P,ADI,TD-300E3001010K,LT8609A-33JCSC-A0WZ,39711,ADI3529P,C,2025-ADN-05-G314,TUBE,Y,8,1,47.3 X 73.3,,CZ0141
ADNPS8733.1,2025,20,6,120,120,QFN,6946877.1,5/16/2025 19:00,B-A,P,ADI,TD-300E3001010K,LT8609AJCSC-A0WZ,37306,ADI2589P,C,SINGULATE,TUBE,Y,8,1,,,CZ0141
ADNPS8994.1,2025,21,2,120,120,QFN,6953896.1,5/19/2025 19:00,B-A,P,ADI,TD-300E3001010K,LT8609AJCSC-A0WZ,24591,ADI2589P,C,WATER-JET,TUBE,Y,8,1,,,CZ0141
ADNPS9094.1,2025,21,3,120,120,QFN,6928583.1,5/20/2025 19:00,B-A,P,ADI,TD-300E3001010K,LT8609AJCSC-A0WZ,49669,ADI2589P,C,BOTTOM STEP CUT,TUBE,Y,8,1,,,CZ0141
ADNPS8269.2,2025,19,6,120,120,QFN,6939887.1,5/9/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT1490ACCPC-A0Z,17598,ADI6044P,A,2025-ADN-05-G290,TUBE,N,6,1,,,CZ0141
ADNPS8269.1,2025,19,6,120,120,QFN,6939887.1,5/9/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT1490ACCPC-A0Z,35100,ADI6044P,A,2025-ADN-05-G290,TUBE,N,6,1,,,CZ0141
ADNPS9371.1,2025,21,6,120,120,QFN,6953942.1,5/23/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT1964ECPC-A0Z,31279,ADI6668P,A,W/B-ROV,TUBE,N,6,1,,,CZ0141
ADNES8099.1,2025,19,3,120,120,QFN,6936343.1,5/6/2025 19:00,A,E,ADI,TD-300E300B008K,LT1965-ABS054544-ENG-1-A,500,ADI0173D,A,2025-ADN-05-G207,TUBE,Y,8,1,,,CZ0141
ADNPS7882.1,2025,18,7,120,120,QFN,6931204.1,5/3/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ECPC-A0Z,43550,ADI6031P,B,2025-ADN-05-G203,TUBE,N,6,1,,,CZ0141
ADNPS8885.1,2025,20,7,120,120,QFN,6946825.1,5/17/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ECPC-A0Z,33033,ADI6031P,B,2025-ADN-05-G390,TUBE,N,6,1,,,CZ0141
ADNPS7881.1,2025,18,7,120,120,QFN,6931205.1,5/3/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ICPC-A0Z,35100,ADI6031P,B,2025-ADN-05-G214,TUBE,N,6,1,,,CZ0141
ADNPS7881.2,2025,18,7,120,120,QFN,6931205.1,5/3/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ICPC-A0Z,30569,ADI6031P,B,2025-ADN-05-G214,TUBE,N,6,1,,,CZ0141
ADNPS8884.1,2025,20,7,120,120,QFN,6946826.1,5/17/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3092ICPC-A0Z,44054,ADI6031P,B,2025-ADN-05-G381,TUBE,N,6,1,,,CZ0141
ADNPS8219.1,2025,19,5,120,120,QFN,6939842.1,5/8/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ECPC-A0Z,36042,ADI6623P,A,2025-ADN-05-G249,TUBE,N,6,1,,,CZ0141
ADNPS8877.2,2025,21,1,120,120,QFN,6946838.1,5/18/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ECPC-A0Z,24003,ADI6623P,A,PACK,TUBE,N,6,1,,,CZ0141
ADNPS8877.1,2025,21,1,120,120,QFN,6946838.1,5/18/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ECPC-A0Z,35100,ADI6623P,A,PNP,TUBE,N,6,1,,,CZ0141
ADNPS8403.1,2025,19,7,120,120,QFN,6946839.1,5/10/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ICPC-A0Z,48032,ADI6006P,A,2025-ADN-05-G297,TUBE,N,6,1,,,CZ0141
ADNPS9460.1,2025,21,6,120,120,QFN,6961214.1,5/23/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ICPC-A0Z,35908,ADI6006P,A,D/A-MAP-CS1,TUBE,N,6,1,,,CZ0141
ADNPS9461.1,2025,21,6,120,120,QFN,6961216.1,5/23/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ICPC-A0Z,47190,ADI6006P,A,D/A-MAP-CS1,TUBE,N,6,1,,,CZ0141
ADNPS9533.1,2025,21,7,120,120,QFN,6961215.1,5/24/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ICPC-A0Z,35100,ADI6006P,A,SAW,TUBE,N,6,1,,,CZ0141
ADNPS9533.2,2025,21,7,120,120,QFN,6961215.1,5/24/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3505ICPC-A0Z,37522,ADI6006P,A,SAW,TUBE,N,6,1,,,CZ0141
ADNPS8878.1,2025,21,1,120,120,QFN,6946843.1,5/18/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3580ECPC-A0Z,34520,ADI5820P,C,2025-ADN-05-G389,TUBE,N,6,1,,,CZ0141
ADNPS8600.1,2025,20,4,120,120,QFN,6949463.1,5/14/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3580ICPC-A03ZZZ,28074,ADI6028P,B,2025-ADN-05-G377,TUBE,Y,6,1,,,CZ0141
ADNPS9248.1,2025,21,4,120,120,QFN,6949464.1,5/21/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT3580ICPC-A03ZZZ,27812,ADI6028P,B,SEAL-GREEN,TUBE,Y,6,1,,,CZ0141
ADNPS7755.1,2025,18,6,120,120,QFN,6931231.1,5/2/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT6004ICPC-A0Z,26983,ADI6309P,A,2025-ADN-05-G178,TUBE,N,6,1,,,CZ0141
ADNPS9256.1,2025,21,4,120,120,QFN,6949473.1,5/21/2025 19:00,B-A,P,ADI,TD-300E300B008K,LT6203CCPC-A0Z,21655,ADI7397P,A,SEAL-GREEN,TUBE,N,6,1,,,CZ0141
ADNPS8381.1,2025,19,7,120,120,QFN,6939812.1,5/10/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC1440ICPC-A0Z,14931,ADI7269P,A,2025-ADN-05-G328,TUBE,N,6,1,,,CZ0141
ADNPS7879.1,2025,18,7,120,120,QFN,6931275.1,5/3/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC2862A-1ICPC-A0Z,24497,ADI6609P,A,2025-ADN-05-G179,TUBE,N,6,1,,,CZ0141
ADNPS9032.1,2025,21,2,120,120,QFN,6917773.1,5/19/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC2862A-2ICPC-A0Z,3911,ADI6992P,B,MATT-TIN,TUBE,N,6,1,,,CZ0141
ADNPS8835.1,2025,20,7,120,120,QFN,6939744.1,5/17/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC3642ECPC-A0Z,38134,ADI6870P,A,2025-ADN-05-G395,TUBE,N,6,1,,,CZ0141
ADNPS8280.1,2025,19,6,120,120,QFN,6939687.1,5/9/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC4367ICPC-A0Z,9064,ADI6736P,A,2025-ADN-05-G328,TUBE,N,6,1,,,CZ0141
ADNPS8281.1,2025,19,6,120,120,QFN,6939685.1,5/9/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC4373ICPC-A0Z,11334,ADI6190P,B,2025-ADN-05-G328,TUBE,N,6,1,,,CZ0141
ADNPS8961.1,2025,21,1,120,120,QFN,6942021.1,5/18/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC6102CCPC-A0Z,7195,ADI5999P,A,SEAL-GREEN,TUBE,N,6,1,,,CZ0141
ADNPS9539.1,2025,22,1,120,120,QFN,6963190.1,5/25/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC6241ICPC-A0Z,16486,ADI6661P,A,SAW,TUBE,N,6,1,,,CZ0141
ADNPS8441.1,2025,20,2,120,120,QFN,6939676.1,5/12/2025 19:00,B-A,P,ADI,TD-300E300B008K,LTC6244ICPC-A0Z,10579,ADI7276P,A,2025-ADN-05-G352,TUBE,N,6,1,,,CZ0141
ADNPS7924.1,2025,19,2,120,120,QFN,6939885.1,5/5/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT1618ECPC-A0Z,4303,ADI7160P,A,2025-ADN-05-G251,TUBE,N,6,1,,,CZ0141
ADNPS8532.1,2025,20,3,120,120,QFN,6939886.1,5/13/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT1618ECPC-A0Z,17149,ADI7160P,A,2025-ADN-05-G316,TUBE,N,6,1,,,CZ0141
ADNPS7966.1,2025,19,2,120,120,QFN,6924555.1,5/5/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,4432,ADI7076P,B,2025-ADN-05-G253,TUBE,N,6,1,,,CZ0141
ADNPS8228.1,2025,19,5,120,120,QFN,6935307.1,5/8/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,18851,ADI7076P,B,2025-ADN-05-G263,TUBE,N,6,1,,,CZ0141
ADNPS8229.1,2025,19,5,120,120,QFN,6939873.1,5/8/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,8422,ADI7076P,B,2025-ADN-05-G261,TUBE,N,6,1,,,CZ0141
ADNPS9221.1,2025,21,4,120,120,QFN,6946814.1,5/21/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,4740,ADI7076P,B,W/B-ROV,TUBE,N,6,1,,,CZ0141
ADNPS9494.1,2025,21,7,120,120,QFN,6953939.1,5/24/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3042ICPC-A0Z,4794,ADI7076P,B,SAW,TUBE,N,6,1,,,CZ0141
ADNPS8536.1,2025,20,4,120,120,QFN,6946818.1,5/14/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ECPC-A0Z,4638,ADI7217P,B,2025-ADN-05-G355,TUBE,N,6,1,62.00 X 91.00,,CZ0141
ADNPS8537.1,2025,20,4,120,120,QFN,6948192.1,5/14/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ECPC-A0Z,45683,ADI7217P,B,2025-ADN-05-G389,TUBE,N,6,1,,,CZ0141
ADNPS8538.1,2025,20,4,120,120,QFN,6948193.1,5/14/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ECPC-A0Z,45086,ADI7217P,B,2025-ADN-05-G344,TUBE,N,6,1,62.00 X 91.00,,CZ0141
ADNPS8859.1,2025,20,7,120,120,QFN,6946817.1,5/17/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ECPC-A0Z,2523,ADI7217P,B,SINGULATE,TUBE,N,6,1,,,CZ0141
ADNPS8864.1,2025,20,7,120,120,QFN,6946819.1,5/17/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3045ECPC-A0Z,7092,ADI7217P,B,PNP,TUBE,N,6,1,,,CZ0141
ADNPS8535.1,2025,20,3,120,120,QFN,6933358.1,5/13/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3045MPCPC-A0Z,38476,ADI7788P,A,2025-ADN-05-G344,TUBE,Y,6,1,,,CZ0141
ADNPS7964.1,2025,19,2,120,120,QFN,6931199.1,5/5/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3065ICPC-A0Z,13879,ADI7177P,A,2025-ADN-05-G251,TUBE,N,6,1,,,CZ0141
ADNPS9249.1,2025,21,4,120,120,QFN,6953932.1,5/21/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3090ICPC-A0Z,22971,ADI7072P,A,W/B-ROV,TUBE,N,6,1,,,CZ0141
ADNPS9472.1,2025,21,7,120,120,QFN,6953931.1,5/24/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3090MPCPC-A0Z,6760,ADI7731P,A,SAW,TUBE,Y,6,1,,,CZ0141
ADNPS7961.1,2025,19,2,120,120,QFN,6939853.1,5/5/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3471ECPC-A0Z,33202,ADI7265P,A,2025-ADN-05-G245,TUBE,N,6,1,,,CZ0141
ADNPS8473.1,2025,20,2,120,120,QFN,6946833.1,5/12/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3471ECPC-A0Z,33290,ADI7265P,A,2025-ADN-05-G325,TUBE,N,6,1,,,CZ0141
ADNPS8879.1,2025,21,1,120,120,QFN,6953929.1,5/18/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3471ECPC-A0Z,37580,ADI7265P,A,BUFFING,TUBE,N,6,1,,,CZ0141
ADNPS9548.1,2025,22,2,120,120,QFN,6917736.1,5/26/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3487ECPC-A0Z,7360,ADI7926P,A,XFER-GRIND,TUBE,N,6,1,,,CZ0141
ADNPS8519.1,2025,20,3,120,120,QFN,6910740.1,5/13/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3684ICPC-A0Z,6193,ADI7164P,B,2025-ADN-05-G355,TUBE,N,6,1,,,CZ0141
ADNPS9568.1,2025,22,2,120,120,QFN,6961217.1,5/26/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT3684ICPC-A0Z,6202,ADI7164P,B,XFER-GRIND,TUBE,N,6,1,,,CZ0141
ADNPS8530.1,2025,20,3,120,120,QFN,6924515.1,5/13/2025 19:00,B-A,P,ADI,TD-300E300B010K,LT6001ICPC-A0Z,14692,ADI7930P,A,2025-ADN-05-G348,TUBE,N,6,1,,,CZ0141
A5PPS0940.1,2025,21,6,120,120,QFN,6953870.1,5/23/2025 19:00,B-A,P,ADI,TD-300E300B010K,LTC2481ICPC-A0Z,5344,ADI7248P,A,PLASMA-ST,TUBE,N,6,1,,,CZ0141
A5PPS0853.1,2025,19,7,120,120,QFN,6910693.1,5/10/2025 19:00,B-A,P,ADI,TD-300E300B010K,LTC2482ICPC-A0Z,5490,ADI7262P,A,2025-A5P-05-G082,TUBE,N,6,1,,,CZ0141
A5PPS0875.1,2025,20,5,120,120,QFN,6946896.1,5/15/2025 19:00,B-A,P,ADI,TD-300E300B010K,LTC2483ICPC-A1Z,40905,ADI7579P,A,2025-A5P-05-G094,TUBE,N,8,1,,,CZ0141
ADNPS8359.2,2025,19,7,120,120,QFN,6939790.1,5/10/2025 19:00,B-A,P,ADI,TD-300E300B010K,LTC2854CCPC-A0Z,21698,ADI7116P,B,2025-ADN-05-G286,TUBE,N,6,1,,,CZ0141
ADNPS8359.1,2025,19,7,120,120,QFN,6939790.1,5/10/2025 19:00,B-A,P,ADI,TD-300E300B010K,LTC2854CCPC-A0Z,35100,ADI7116P,B,2025-ADN-05-G286,TUBE,N,6,1,,,CZ0141
