lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag,compound_stock
ADNPRJ904.1,2024,50,7,140,140,QFN,6798355.1,12/14/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT3060-15ECPC-A0DCZ,12208,ADI3662P,B,2024-ADN-12-G211,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPRJ742.1,2024,50,7,140,140,QFN,6798374.1,12/14/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-A0Z,34354,ADI6454P,B,2024-ADN-12-G217,CANISTER,N,6,1,25.00 X 54.00,,CZ0141
ADNPRK630.1,2024,52,4,140,140,QFN,6811730.1,12/25/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT3502ICPC-A0Z,17028,ADI6454P,B,2025-ADN-01-G048,CANISTER,N,6,1,25.00 X 54.00,,CZ0141
ADNPRK731.1,2024,52,6,140,140,QFN,6817385.1,12/27/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT8410-1ECPC-A0Z,11154,ADI3655P,B,2025-ADN-01-G078,CANISTER,N,6,1,34.00 X 55.00,,CZ0141
ADNPRK109.1,2024,51,5,140,140,QFN,6805278.1,12/19/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT8410ECPC-A0Z,11510,ADI6446P,A,2024-ADN-12-G245,CANISTER,N,6,1,34.00 X 55.00,,CZ0141
ADNPRJ590.1,2024,50,4,140,140,QFN,6798408.1,12/11/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A2Z,35116,ADI6339P,B,2024-ADN-12-G180,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPRJ938.1,2024,51,2,140,140,QFN,6805274.1,12/16/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A2Z,35130,ADI6339P,B,2024-ADN-12-G237,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPRJ939.1,2024,51,2,140,140,QFN,6805275.1,12/16/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A2Z,35132,ADI6339P,B,2024-ADN-12-G241,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPRJ940.1,2024,51,2,140,140,QFN,6805276.1,12/16/2024 19:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A2Z,35022,ADI6339P,B,2024-ADN-12-G234,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPRK379.1,2024,51,7,140,140,QFN,6811826.1,12/21/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC3620ECPC-A0Z,13335,ADI5039P,A,2025-ADN-01-G028,CANISTER,N,6,1,34.00 X 47.00,,CZ0141
ADNPRJ582.1,2024,50,4,140,140,QFN,6798514.1,12/11/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC4361-1ICPC-A0Z,32551,ADI3671P,A,2024-ADN-12-G180,CANISTER,N,6,1,27.00 X 52.00,,CZ0141
ADNPRK247.1,2024,51,7,140,140,QFN,6805111.1,12/21/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC4361-2ICPC-A0Z,30969,ADI5103P,A,2025-ADN-01-G029,CANISTER,N,6,1,27.00 X 52.00,,CZ0141
ADNPRK246.1,2024,51,6,140,140,QFN,6807568.1,12/20/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC6256CCPC-A0Z,26725,ADI3680P,A,2025-ADN-01-G019,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPRJ410.1,2024,49,6,140,140,QFN,6792048.1,12/6/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC6256ICPC-A0Z,55521,ADI3680P,A,2024-ADN-12-G164,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPRK244.1,2024,51,6,140,140,QFN,6807567.1,12/20/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC6256ICPC-A0Z,26371,ADI3680P,A,2025-ADN-01-G019,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPRJ761.1,2024,50,7,140,140,QFN,6798524.1,12/14/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC6259HCPC-A0Z,24175,ADI3687P,A,2024-ADN-12-G231,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPRJ149.1,2024,49,2,140,140,QFN,6792047.1,12/2/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC6262ICPC-A0Z,21181,ADI3689P,A,2024-ADN-12-G099,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPRJ597.1,2024,50,4,140,140,QFN,6798525.1,12/11/2024 19:00,B-A,P,ADI,TD-200E200M008K,LTC6262ICPC-A0Z,23017,ADI3689P,A,2024-ADN-12-G186,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPRK313.1,2024,51,6,140,140,QFN,6805344.1,12/20/2024 19:00,B-A,P,ADI,TD-200E300B006K,LT3484-1ECPC-A0Z,28195,ADI3628P,A,2024-ADN-12-G281,CANISTER,N,6,1,63.00 X 36.00,,CZ0141
ADNPRJ576.1,2024,50,4,140,140,QFN,6798372.1,12/11/2024 19:00,B-A,P,ADI,TD-200E300B006K,LT3493ICPC-A0Z,12434,ADI3685P,A,2024-ADN-12-G183,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPRJ924.1,2024,51,1,140,140,QFN,6805343.1,12/15/2024 19:00,B-A,P,ADI,TD-200E300B006K,LT3493ICPC-A0Z,37598,ADI3685P,A,2024-ADN-12-G222,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPRK730.1,2024,52,6,140,140,QFN,6817412.1,12/27/2024 19:00,B-A,P,ADI,TD-200E300B006K,LT3493ICPC-A0Z,24969,ADI3685P,A,2025-ADN-01-G057,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPRK471.1,2024,52,2,140,140,QFN,6811743.1,12/23/2024 19:00,B-A,P,ADI,TD-200E300B006K,LT6105ICPC-A0Z,20671,ADI3892P,A,2025-ADN-01-G029,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPRK780.1,2024,52,7,140,140,QFN,6817354.1,12/28/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2941CCPC-A0Z,6358,ADI3634P,A,2025-ADN-01-G072,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRJ184.1,2024,49,3,140,140,QFN,6792147.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2941ICPC-A0Z,6726,ADI3634P,A,2024-ADN-12-G081,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRJ599.1,2024,50,5,140,140,QFN,6800050.1,12/12/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2941ICPC-A0Z,25767,ADI3634P,A,2024-ADN-12-G189,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRJ916.1,2024,51,1,140,140,QFN,6805201.1,12/15/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2941ICPC-A0Z,6601,ADI3634P,A,2024-ADN-12-G217,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRJ917.1,2024,51,1,140,140,QFN,6805202.1,12/15/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2941ICPC-A0Z,18539,ADI3634P,A,2024-ADN-12-G215,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRK779.1,2024,52,7,140,140,QFN,6817353.1,12/28/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2941ICPC-A0Z,6343,ADI3634P,A,2025-ADN-01-G074,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRJ431.1,2024,49,7,140,140,QFN,6789568.1,12/7/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2942ICPC-A0Z,6287,ADI3637P,A,2024-ADN-12-G156,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRK219.1,2024,51,5,140,140,QFN,6801910.1,12/19/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2942ICPC-A0Z,12880,ADI3637P,A,2024-ADN-12-G281,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRK262.1,2024,51,5,140,140,QFN,6802476.1,12/19/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC2942ICPC-A0Z,12839,ADI3637P,A,2024-ADN-12-G281,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPRJ190.1,2024,49,3,140,140,QFN,6792115.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC3549ECPC-A0Z,17851,ADI3661P,A,2024-ADN-12-G104,CANISTER,N,6,1,48.00 X 52.00,,CZ0141
ADNPRK764.1,2024,52,7,140,140,QFN,6817338.1,12/28/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC3549ECPC-A0Z,17822,ADI3661P,A,2025-ADN-01-G072,CANISTER,N,6,1,48.00 X 52.00,,CZ0141
ADNPRJ600.1,2024,50,5,140,140,QFN,6798511.1,12/12/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC4357HCPC-A0Z,31182,ADI3890P,A,2024-ADN-12-G183,CANISTER,N,6,1,62.00 X 45.00,,CZ0141
ADNPRJ601.1,2024,50,5,140,140,QFN,6798512.1,12/12/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC4357HCPC-A0Z,23389,ADI3890P,A,2024-ADN-12-G208,CANISTER,N,6,1,62.00 X 45.00,,CZ0141
ADNPRJ602.1,2024,50,5,140,140,QFN,6798513.1,12/12/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC4357ICPC-A0Z,31256,ADI3890P,A,2024-ADN-12-G201,CANISTER,N,6,1,62.00 X 45.00,,CZ0141
ADNPRK106.1,2024,51,5,140,140,QFN,6805113.1,12/19/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC4357ICPC-A0Z,23282,ADI3890P,A,2024-ADN-12-G269,CANISTER,N,6,1,62.00 X 45.00,,CZ0141
ADNPRK261.1,2024,51,5,140,140,QFN,6805112.1,12/19/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,31969,ADI4505P,A,2024-ADN-12-G281,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPRK701.1,2024,52,5,140,140,QFN,6811859.1,12/26/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,16127,ADI4505P,A,2025-ADN-01-G065,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPRK245.1,2024,51,6,140,140,QFN,6805091.1,12/20/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC6993-1ICPC-A0Z,21302,ADI5047P,A,2025-ADN-01-G004,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPRK632.1,2024,52,4,140,140,QFN,6811875.1,12/25/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC6993-1ICPC-A0Z,8994,ADI5047P,A,2025-ADN-01-G034,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPRK260.1,2024,51,5,140,140,QFN,6805090.1,12/19/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC6993-2ICPC-A0Z,10632,ADI3647P,B,2024-ADN-12-G281,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPRJ784.1,2024,50,6,140,140,QFN,6798526.1,12/13/2024 19:00,B-A,P,ADI,TD-200E300B006K,LTC6993-4ICPC-A0Z,20799,ADI3636P,A,2024-ADN-12-G217,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPRJ178.1,2024,49,3,140,140,QFN,6792210.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300M008K,LT3663-33ECPC-A0Z,6834,ADI5434P,B,2024-ADN-12-G104,CANISTER,N,6,1,65.00 X 41.00,,CZ0141
ADNPRJ179.1,2024,49,3,140,140,QFN,6792211.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300M008K,LT3663-33ECPC-A0Z,7066,ADI5434P,B,2024-ADN-12-G099,CANISTER,N,6,1,65.00 X 41.00,,CZ0141
ADNPRJ969.1,2024,51,3,140,140,QFN,6805304.1,12/17/2024 19:00,B-A,P,ADI,TD-200E300M008K,LT6108-1ICPC-A0Z,6914,ADI4581P,A,2024-ADN-12-G245,CANISTER,N,6,1,58.00 X 53.00,,CZ0141
ADNPRJ186.1,2024,49,3,140,140,QFN,6792118.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,5441,ADI6243P,A,2024-ADN-12-G100,CANISTER,N,6,1,65.00 X 53.00,,CZ0141
ADNPRJ579.1,2024,50,4,140,140,QFN,6798469.1,12/11/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,5420,ADI6243P,A,2024-ADN-12-G183,CANISTER,N,6,1,65.00 X 53.00,,CZ0141
ADNPRJ964.1,2024,51,3,140,140,QFN,6805172.1,12/17/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,19212,ADI6243P,A,2024-ADN-12-G245,CANISTER,N,6,1,65.00 X 53.00,,CZ0141
ADNPRK649.1,2024,52,5,140,140,QFN,6811821.1,12/26/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,4938,ADI6243P,A,2025-ADN-01-G054,CANISTER,N,6,1,65.00 X 53.00,,CZ0141
ADNPRJ187.1,2024,49,3,140,140,QFN,6792117.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,14985,ADI4732P,A,2024-ADN-12-G099,CANISTER,N,6,1,51.00 X 53.00,,CZ0141
ADNPRJ580.1,2024,50,4,140,140,QFN,6798470.1,12/11/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,14471,ADI4732P,A,2024-ADN-12-G176,CANISTER,N,6,1,51.00 X 53.00,,CZ0141
ADNPRJ963.1,2024,51,3,140,140,QFN,6805171.1,12/17/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC3539-2ECPC-A0Z,14720,ADI4732P,A,2024-ADN-12-G237,CANISTER,N,6,1,51.00 X 53.00,,CZ0141
ADNPRK650.1,2024,52,5,140,140,QFN,6811871.1,12/26/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC6363ICPC-A0Z,15958,ADI4582P,B,2025-ADN-01-G057,CANISTER,N,8,1,64.00 X 39.00,,CZ0141
ADNPRJ195.1,2024,49,3,140,140,QFN,6792040.1,12/3/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC6930-737ICPC-A0Z,10094,ADI5102P,A,2024-ADN-12-G104,CANISTER,N,6,1,42.00 X 52.00,,CZ0141
ADNPRJ971.1,2024,51,3,140,140,QFN,6805092.1,12/17/2024 19:00,B-A,P,ADI,TD-200E300M008K,LTC6930-800HCPC-A0Z,9958,ADI5426P,A,2024-ADN-12-G255,CANISTER,N,6,1,42.00 X 52.00,,CZ0141
ADNPRJ967.1,2024,51,3,140,140,QFN,6805342.1,12/17/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT3494AECPC-A0Z,13281,ADI6577P,A,2024-ADN-12-G241,CANISTER,N,6,1,22.00 X 74.00,,CZ0141
ADNPRK446.1,2024,52,1,140,140,QFN,6811726.1,12/22/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT3494AECPC-A0Z,13091,ADI6577P,A,2025-ADN-01-G029,CANISTER,N,6,1,22.00 X 74.00,,CZ0141
ADNPRK732.1,2024,52,6,140,140,QFN,6817411.1,12/27/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT3494AECPC-A0Z,26784,ADI6577P,A,2025-ADN-01-G057,CANISTER,N,6,1,22.00 X 74.00,,CZ0141
ADNPRK393.1,2024,52,1,140,140,QFN,6811727.1,12/22/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT3494ECPC-A0Z,50321,ADI3572P,B,2025-ADN-01-G028,CANISTER,N,6,1,22.00 X 74.00,,CZ0141
ADNPRJ968.1,2024,51,3,140,140,QFN,6805329.1,12/17/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT3591ECPC-A0Z,32419,ADI4778P,A,2024-ADN-12-G226,CANISTER,N,6,1,25.00 X 80.00,,CZ0141
ADNPRJ488.1,2024,50,1,140,140,QFN,6798387.1,12/8/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,32272,ADI4502P,A,2024-ADN-12-G174,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPRJ491.1,2024,50,1,140,140,QFN,6798388.1,12/8/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,32851,ADI4502P,A,2024-ADN-12-G147,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPRJ494.1,2024,50,1,140,140,QFN,6798389.1,12/8/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,34679,ADI4502P,A,2024-ADN-12-G156,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPRJ508.1,2024,50,2,140,140,QFN,6798390.1,12/9/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,34543,ADI4502P,A,2024-ADN-12-G162,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPRJ509.1,2024,50,2,140,140,QFN,6798391.1,12/9/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,17287,ADI4502P,A,2024-ADN-12-G162,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPRJ726.1,2024,50,6,140,140,QFN,6798392.1,12/13/2024 19:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,16960,ADI4502P,A,2024-ADN-12-G215,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPRJ203.1,2024,49,4,140,140,QFN,6792148.1,12/4/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC2907ICPC-A0Z,22805,ADI5135P,A,2024-ADN-12-G113,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRK782.1,2024,52,7,140,140,QFN,6817357.1,12/28/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC2908-B1ICPC-A0Z,9168,ADI3735P,A,2025-ADN-01-G083,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRK738.1,2024,52,6,140,140,QFN,6817356.1,12/27/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33CCPC-A0Z,21150,ADI4724P,A,2025-ADN-01-G057,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRJ506.1,2024,50,2,140,140,QFN,6798451.1,12/9/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33ICPC-A0Z,20089,ADI4724P,A,2024-ADN-12-G162,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRK737.1,2024,52,6,140,140,QFN,6817355.1,12/27/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33ICPC-A0Z,20468,ADI4724P,A,2025-ADN-01-G057,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRK861.1,2024,52,7,140,140,QFN,6817351.1,12/28/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC2954-1ICPC-A0Z,11435,ADI4931P,A,2025-ADN-01-G078,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRK057.1,2024,51,3,140,140,QFN,6805175.1,12/17/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC3528B-2ECPC-A0Z,23106,ADI3729P,A,2024-ADN-12-G237,CANISTER,N,6,1,24.00 X 79.00,,CZ0141
ADNPRK370.1,2024,51,7,140,140,QFN,6811819.1,12/21/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC3528B-2ECPC-A0Z,11535,ADI3729P,A,2025-ADN-01-G028,CANISTER,N,6,1,24.00 X 79.00,,CZ0141
ADNPRJ503.1,2024,50,2,140,140,QFN,6798467.1,12/9/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC3528BECPC-A0Z,11486,ADI3725P,A,2024-ADN-12-G142,CANISTER,N,6,1,24.00 X 79.00,,CZ0141
ADNPRK644.1,2024,52,4,140,140,QFN,6811857.1,12/25/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC4354CCPC-A0Z,11763,ADI4624P,A,2025-ADN-01-G048,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPRK637.1,2024,52,4,140,140,QFN,6811858.1,12/25/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC4354ICPC-A0Z,23642,ADI4509P,A,2025-ADN-01-G057,CANISTER,N,6,1,23.00 X 83.00,,CZ0177
ADNPRJ972.1,2024,51,3,140,140,QFN,6805110.1,12/17/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC4365-1HCPC-A0Z,8466,ADI4259P,B,2024-ADN-12-G231,CANISTER,N,6,1,28.00 X 83.00,,CZ0141
ADNPRJ673.1,2024,50,4,140,140,QFN,6798515.1,12/11/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,18349,ADI5508P,A,2024-ADN-12-G191,CANISTER,N,8,1,28.3 X 83.3,,CZ0141
ADNPRK645.1,2024,52,4,140,140,QFN,6811861.1,12/25/2024 19:00,B-A,P,ADI,TD-300E200B008K,LTC4365ICPC-A1Z,15958,ADI5508P,A,2025-ADN-01-G048,CANISTER,N,8,1,28.3 X 83.3,,CZ0141
ADNPRK301.1,2024,51,7,140,140,QFN,6805341.1,12/21/2024 19:00,B-A,P,ADI,TD-300E200B010K,LT3495-1ECPC-A0Z,16823,ADI5222P,B,2025-ADN-01-G029,CANISTER,N,6,1,26.00 X 94.00,,CZ0141
ADNPRJ150.1,2024,49,2,140,140,QFN,6792220.1,12/2/2024 19:00,B-A,P,ADI,TD-300E200B010K,LT3495B-1ECPC-A0Z,25378,ADI5559P,A,2024-ADN-12-G082,CANISTER,N,6,1,26.00 X 94.00,,CZ0141
ADNPRK067.1,2024,51,4,140,140,QFN,6805340.1,12/18/2024 19:00,B-A,P,ADI,TD-300E200B010K,LT3495B-1ECPC-A0Z,25105,ADI5559P,A,2024-ADN-12-G269,CANISTER,N,6,1,26.00 X 94.00,,CZ0141
ADNPRK790.1,2024,52,7,140,140,QFN,6817410.1,12/28/2024 19:00,B-A,P,ADI,TD-300E200B010K,LT3495B-1ECPC-A0Z,33464,ADI5559P,A,2025-ADN-01-G083,CANISTER,N,6,1,26.00 X 94.00,,CZ0141
ADNPRJ510.1,2024,50,2,140,140,QFN,6798373.1,12/9/2024 19:00,B-A,P,ADI,TD-300E200B010K,LT3497ECPC-A0Z,17534,ADI5861P,A,2024-ADN-12-G164,CANISTER,N,6,1,26.00 X 94.00,,CZ0141
