lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag,compound_stock
ADNPSD264.1,2025,30,3,140,140,QFN,7010033.1,07/22/2025 19:00:00,B-A,P,ADI,TD-200E200B003A,LT6660K-33CCPC-A0Z,41345,ADI5680P,A,2025-ADN-08-G004,CANISTER,N,6,1,30.00 X 35.00,,CZ0141
ADNPSD761.1,2025,31,3,140,140,QFN,7025965.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E200B003A,LT6703-3ICPC-A0Z,12258,ADI5116P,A,SEAL-GREEN,CANISTER,N,6,1,32.00 X 58.00,,CZ0141
ADNPSD066.1,2025,29,6,140,140,QFN,7017802.1,07/18/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008-33ECPC-A0Z,59068,ADI7179P,B,2025-ADN-07-G380,CANISTER,N,6,1,26.00 X 54.00,,CZ0141
ADNPSD112.1,2025,29,7,140,140,QFN,7002840.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008-33ECPC-A0Z,29124,ADI7179P,B,2025-ADN-07-G405,CANISTER,N,6,1,26.00 X 54.00,,CZ0141
ADNPSD192.1,2025,30,2,140,140,QFN,7017798.1,07/21/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3008-33ECPC-A0Z,14016,ADI7179P,B,2025-ADN-07-G418,CANISTER,N,6,1,26.00 X 54.00,,CZ0141
ADNPSC653.1,2025,28,7,140,140,QFN,7009983.1,07/12/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3009-33ECPC-A0Z,20101,ADI5036P,B,2025-ADN-07-G323,CANISTER,N,6,1,22.00 X 46.00,,CZ0141
ADNPSD240.1,2025,30,2,140,140,QFN,7028547.1,07/21/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3590ECPC-A0Z,21937,ADI5089P,B,2025-ADN-08-G004,CANISTER,N,6,1,22.00 X 46.00,,CZ0141
ADNPSC184.1,2025,28,1,140,140,QFN,7010103.1,07/06/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3025-1ECPC-A0Z,53996,ADI4970P,A,2025-ADN-07-G190,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSD135.1,2025,29,7,140,140,QFN,7025764.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3025-1ECPC-A0Z,17289,ADI4970P,A,2025-ADN-07-G408,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSD136.1,2025,29,7,140,140,QFN,7026061.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3204-5ECPC-A0Z,16277,ADI5171P,A,2025-ADN-07-G405,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSD090.1,2025,29,7,140,140,QFN,6998818.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3204B-5ECPC-AQZ,32742,ADI4969P,B,2025-ADN-07-G405,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSD596.1,2025,30,6,140,140,QFN,7026223.1,07/25/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3221-5ECPC-A0Z,34597,ADI5136P,A,2025-ADN-08-G021,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSC959.1,2025,29,5,140,140,QFN,7002726.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3526B-2ECPC-A0Z,16512,ADI5088P,A,2025-ADN-07-G394,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSC735.1,2025,29,2,140,140,QFN,7017649.1,07/14/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3526LECPC-A0Z,17266,ADI5016P,B,2025-ADN-07-G344,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSC965.1,2025,29,5,140,140,QFN,7002721.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC3542ICPC-A0Z,17024,ADI5083P,A,2025-ADN-07-G380,CANISTER,N,6,1,24.00 X 54.00,,CZ0141
ADNPSB937.1,2025,27,4,140,140,QFN,7002674.1,07/02/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LTC5532ECPC-A0Z,63986,ADI5022P,A,2025-ADN-07-G145,CANISTER,N,6,1,24.00 X 44.00,,CZ0141
ADNPSC177.1,2025,28,1,140,140,QFN,7009997.1,07/06/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060-33ECPC-A0Z,25575,ADI3668P,C,2025-ADN-07-G205,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPSC472.1,2025,28,4,140,140,QFN,7009998.1,07/09/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ECPC-A0Z,24248,ADI3663P,C,2025-ADN-07-G252,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPSD536.1,2025,30,5,140,140,QFN,7026191.1,07/24/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ECPC-A0Z,12072,ADI3663P,C,2025-ADN-08-G042,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPSC057.1,2025,27,6,140,140,QFN,7002831.1,07/04/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3060ICPC-A0Z,23220,ADI3663P,C,2025-ADN-07-G209,CANISTER,N,6,1,29.00 X 59.00,,CZ0141
ADNPSC483.1,2025,28,5,140,140,QFN,7010014.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3483ECPC-A0Z,9776,ADI3710P,A,2025-ADN-07-G293,CANISTER,N,6,1,34.00 X 58.00,,CZ0141
ADNPSD669.2,2025,30,7,140,140,QFN,7029176.1,07/26/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3502AECPC-A0Z,41548,ADI3649P,B,SEAL-GREEN,CANISTER,N,6,1,25.00 X 54.00,,CZ0141
ADNPSD669.1,2025,30,7,140,140,QFN,7029176.1,07/26/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3502AECPC-A0Z,49400,ADI3649P,B,SINGULATE,CANISTER,N,6,1,25.00 X 54.00,,CZ0141
ADNPSD098.1,2025,29,7,140,140,QFN,7017769.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-A0Z,15978,ADI6454P,B,2025-ADN-07-G405,CANISTER,N,6,1,25.00 X 54.00,,CZ0141
ADNPSC647.1,2025,28,7,140,140,QFN,7017670.1,07/12/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8410ICPC-A0Z,34051,ADI6446P,A,2025-ADN-07-G316,CANISTER,N,6,1,34.00 X 55.00,,CZ0141
ADNPSC954.1,2025,29,5,140,140,QFN,7017674.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8410ICPC-A0Z,11141,ADI6446P,A,2025-ADN-07-G367,CANISTER,N,6,1,34.00 X 55.00,,CZ0141
ADNPSC114.2,2025,27,7,140,140,QFN,7002791.1,07/05/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A1Z,72846,ADI6339P,B,2025-ADN-07-G313,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPSC114.1,2025,27,7,140,140,QFN,7002791.1,07/05/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ECPC-A1Z,49400,ADI6339P,B,2025-ADN-07-G313,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPSC113.1,2025,27,7,140,140,QFN,7002790.1,07/05/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT8606ICPC-A1Z,35012,ADI6339P,B,2025-ADN-07-G267,CANISTER,N,8,1,44.3 X 56.3,,CZ0141
ADNPSC481.1,2025,28,5,140,140,QFN,7010096.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC2934-1CCPC-A0Z,16686,ADI7050P,A,2025-ADN-07-G289,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPSD299.1,2025,30,3,140,140,QFN,7026046.1,07/22/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC2934-1ICPC-A0Z,16582,ADI7050P,A,2025-ADN-08-G004,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPSD092.1,2025,29,7,140,140,QFN,7020488.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC4361-1HCPC-A0Z,16287,ADI3671P,A,2025-ADN-07-G405,CANISTER,N,6,1,27.00 X 52.00,,CZ0141
ADNPSC877.1,2025,29,4,140,140,QFN,7017650.1,07/16/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC6247ICPC-A0Z,28319,ADI3679P,A,2025-ADN-07-G367,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPSC697.1,2025,29,1,140,140,QFN,7013494.1,07/12/2025 20:00:00,B-A,P,ADI,TD-200E200M008K,LTC6256CCPC-A0Z,22045,ADI3680P,A,2025-ADN-07-G338,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPSD430.1,2025,30,4,140,140,QFN,7025861.1,07/23/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LTC6262ICPC-A0Z,18556,ADI3689P,A,2025-ADN-08-G021,CANISTER,N,8,1,28.00 X 52.00,,CZ0141
ADNPSD403.1,2025,30,4,140,140,QFN,7025648.1,07/23/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,26632,ADI3616P,B,W/B-ROV,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD738.1,2025,31,3,140,140,QFN,7033431.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,2025-ADN-08-G045,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD738.2,2025,31,3,140,140,QFN,7033431.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,46096,ADI3616P,B,2025-ADN-08-G045,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD739.2,2025,31,3,140,140,QFN,7033434.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,46096,ADI3616P,B,2025-ADN-08-G047,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD739.1,2025,31,3,140,140,QFN,7033434.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,2025-ADN-08-G047,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD740.1,2025,31,4,140,140,QFN,7033439.1,07/30/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,Awaiting,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD740.2,2025,31,4,140,140,QFN,7033439.1,07/30/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,46096,ADI3616P,B,Awaiting,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD741.1,2025,31,4,140,140,QFN,7033443.1,07/30/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,PNP,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD741.2,2025,31,4,140,140,QFN,7033443.1,07/30/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,46096,ADI3616P,B,SINGULATE,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD742.1,2025,31,5,140,140,QFN,7033447.1,07/31/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,MLASER-T,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD742.2,2025,31,5,140,140,QFN,7033447.1,07/31/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,46096,ADI3616P,B,BUFFING,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD760.1,2025,31,3,140,140,QFN,7033451.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,PNP,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD760.2,2025,31,3,140,140,QFN,7033451.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,33800,ADI3616P,B,SINGULATE,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSD760.3,2025,31,3,140,140,QFN,7033451.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,ADP3654ACPC-A0Z,38928,ADI3616P,B,SINGULATE,CANISTER,N,8,1,54.9 X 59.8,,CZ0141
ADNPSC785.1,2025,29,3,140,140,QFN,7017735.1,07/15/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3493ICPC-A0Z,12832,ADI3685P,A,2025-ADN-07-G351,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPSD048.1,2025,29,6,140,140,QFN,7025614.1,07/18/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT3493ICPC-A0Z,25582,ADI3685P,A,2025-ADN-07-G394,CANISTER,N,6,1,34.00 X 53.00,,CZ0141
ADNPSC706.1,2025,29,1,140,140,QFN,7012042.1,07/13/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105CCPC-A0Z,6854,ADI3892P,A,2025-ADN-07-G316,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC707.1,2025,29,1,140,140,QFN,7017778.1,07/13/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105CCPC-A0Z,7209,ADI3892P,A,2025-ADN-07-G316,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC755.1,2025,29,2,140,140,QFN,7012035.1,07/14/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105HCPC-A0Z,6502,ADI3659P,A,2025-ADN-07-G332,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC756.1,2025,29,2,140,140,QFN,7017775.1,07/14/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105HCPC-A0Z,13959,ADI3659P,A,2025-ADN-07-G331,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC558.1,2025,28,6,140,140,QFN,7012927.1,07/11/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105ICPC-A0Z,14169,ADI3892P,A,2025-ADN-07-G249,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC641.1,2025,28,7,140,140,QFN,7004721.1,07/12/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105ICPC-A0Z,35733,ADI3892P,A,2025-ADN-07-G252,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC642.1,2025,28,7,140,140,QFN,7012039.1,07/12/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105ICPC-A0Z,42325,ADI3892P,A,2025-ADN-07-G252,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSD821.1,2025,31,4,140,140,QFN,7025839.1,07/30/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LT6105ICPC-A0Z,28468,ADI3892P,A,SEAL-GREEN,CANISTER,N,6,1,52.00 X 58.00,,CZ0141
ADNPSC698.1,2025,29,1,140,140,QFN,7010097.1,07/12/2025 20:00:00,B-A,P,ADI,TD-200E300B006K,LTC2942ICPC-A0Z,6360,ADI3637P,A,2025-ADN-07-G338,CANISTER,N,6,1,61.00 X 52.00,,CZ0141
ADNPSC879.1,2025,29,4,140,140,QFN,6996589.1,07/16/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC2997HCPC-A0Z,10723,ADI3681P,B,2025-ADN-07-G360,CANISTER,N,6,1,63.00 X 31.00,,CZ0141
ADNPSC880.1,2025,29,4,140,140,QFN,7010102.1,07/16/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC2997HCPC-A0Z,31764,ADI3681P,B,2025-ADN-07-G351,CANISTER,N,6,1,63.00 X 31.00,,CZ0141
ADNPSC936.1,2025,29,5,140,140,QFN,7017730.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC2997ICPC-A0Z,11063,ADI3681P,B,2025-ADN-07-G367,CANISTER,N,6,1,63.00 X 31.00,,CZ0141
ADNPSC699.1,2025,29,1,140,140,QFN,7011193.1,07/12/2025 20:00:00,B-A,P,ADI,TD-200E300B006K,LTC3549ECPC-A0Z,9156,ADI3661P,A,2025-ADN-07-G331,CANISTER,N,6,1,48.00 X 52.00,,CZ0141
ADNPSD159.1,2025,30,1,140,140,QFN,7025810.1,07/20/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC3549ECPC-A0Z,18232,ADI3661P,A,2025-ADN-07-G405,CANISTER,N,6,1,48.00 X 52.00,,CZ0141
ADNPSC051.1,2025,27,6,140,140,QFN,7002681.1,07/04/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,33800,ADI4505P,A,2025-ADN-07-G212,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSC051.2,2025,27,6,140,140,QFN,7002681.1,07/04/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,29864,ADI4505P,A,2025-ADN-07-G212,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSC418.1,2025,28,4,140,140,QFN,7010176.1,07/09/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,32261,ADI4505P,A,2025-ADN-07-G269,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSC957.1,2025,29,5,140,140,QFN,7017639.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,48021,ADI4505P,A,2025-ADN-07-G376,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSD755.1,2025,31,3,140,140,QFN,7025843.1,07/29/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,16085,ADI4505P,A,SEAL-GREEN,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSD943.1,2025,31,5,140,140,QFN,7033291.1,07/31/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359HCPC-A1Z,16001,ADI4505P,A,W/B-ROV,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSC967.1,2025,29,5,140,140,QFN,7017635.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC4359ICPC-A1Z,16113,ADI4505P,A,2025-ADN-07-G367,CANISTER,N,8,1,65.30 X 41.30,,CZ0141
ADNPSC966.1,2025,29,5,140,140,QFN,7017616.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC6995-1CCPC-A0Z,19496,ADI3673P,A,2025-ADN-07-G394,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPSC032.1,2025,27,6,140,140,QFN,7002664.1,07/04/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC6995-2HCPC-A0Z,10736,ADI3686P,A,2025-ADN-07-G185,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPSC036.1,2025,27,6,140,140,QFN,7002663.1,07/04/2025 19:00:00,B-A,P,ADI,TD-200E300B006K,LTC6995-2HCPC-A0Z,32204,ADI3686P,A,2025-ADN-07-G190,CANISTER,N,6,1,58.00 X 36.00,,CZ0141
ADNPSB982.1,2025,27,5,140,140,QFN,7002830.1,07/03/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LT3062ICPC-A0Z,13438,ADI4576P,C,2025-ADN-07-G185,CANISTER,N,6,1,43.00 X 59.00,,CZ0141
ADNPSD132.1,2025,29,7,140,140,QFN,7017902.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LT3663ECPC-A0Z,7851,ADI5878P,A,2025-ADN-07-G421,CANISTER,N,6,1,65.00 X 41.00,,CZ0141
ADNPSC044.1,2025,27,6,140,140,QFN,7010030.1,07/04/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LT6108-2HCPC-A0Z,41167,ADI4569P,A,2025-ADN-07-G199,CANISTER,N,6,1,58.00 X 53.00,,CZ0141
ADNPSD392.1,2025,30,4,140,140,QFN,7025778.1,07/23/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,5000,ADI6954P,B,2025-ADN-08-G021,CANISTER,N,6,1,65.00 X 53.00,,CZ0141
ADNPSC510.1,2025,28,5,140,140,QFN,7011214.1,07/10/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3467ICPC-A0Z,11175,ADI3723P,C,2025-ADN-07-G289,CANISTER,N,6,1,34.00 X 58.00,,CZ0141
ADNPSD515.1,2025,30,5,140,140,QFN,7017791.1,07/24/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470AECPC-A0Z,8419,ADI3716P,B,2025-ADN-08-G021,CANISTER,N,6,1,27.00 X 90.00,,CZ0141
ADNPSD516.1,2025,30,5,140,140,QFN,7025803.1,07/24/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470AECPC-A0Z,16704,ADI3716P,B,2025-ADN-08-G040,CANISTER,N,6,1,27.00 X 90.00,,CZ0141
ADNPSD296.1,2025,30,3,140,140,QFN,7017787.1,07/22/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470AICPC-A0Z,8332,ADI3716P,B,2025-ADN-08-G004,CANISTER,N,6,1,27.00 X 90.00,,CZ0141
ADNPSD298.1,2025,30,3,140,140,QFN,7025807.1,07/22/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470AICPC-A0Z,33504,ADI3716P,B,2025-ADN-07-G421,CANISTER,N,6,1,27.00 X 90.00,,CZ0141
ADNPSB984.1,2025,27,5,140,140,QFN,7002820.1,07/03/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470ECPC-A0Z,35175,ADI3570P,C,2025-ADN-07-G182,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSC487.1,2025,28,5,140,140,QFN,7010015.1,07/10/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3494AECPC-A0Z,26713,ADI6577P,A,2025-ADN-07-G293,CANISTER,N,6,1,22.00 X 74.00,,CZ0141
ADNPSD162.1,2025,30,1,140,140,QFN,7025951.1,07/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3494AECPC-A0Z,13382,ADI6577P,A,2025-ADN-07-G405,CANISTER,N,6,1,22.00 X 74.00,,CZ0141
ADNPSD102.1,2025,29,7,140,140,QFN,7025704.1,07/19/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT5537ECPC-A0Z,34602,ADI4502P,A,2025-ADN-08-G004,CANISTER,N,6,1,23.00 X 54.00,,CZ0141
ADNPSC040.1,2025,27,6,140,140,QFN,7010027.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT5581ICPC-A0Z,35692,ADI3586P,B,2025-ADN-07-G185,CANISTER,N,6,1,32.00 X 53.00,,CZ0141
ADNPSD684.1,2025,30,7,140,140,QFN,7033476.1,07/26/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT5581ICPC-A0Z,47680,ADI3586P,B,SEAL-GREEN,CANISTER,N,6,1,32.00 X 53.00,,CZ0141
ADNPSC336.2,2025,28,3,140,140,QFN,7010034.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT8330ECPC-A1Z,18355,ADI0280P,E,2025-ADN-07-G232,CANISTER,N,8,1,35.00 X 68.00,,CZ0141
ADNPSC336.1,2025,28,3,140,140,QFN,7010034.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT8330ECPC-A1Z,34200,ADI0280P,E,2025-ADN-07-G232,CANISTER,N,8,1,35.00 X 68.00,,CZ0141
ADNPSD604.1,2025,30,6,140,140,QFN,7026023.1,07/25/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2905CCPC-A0Z,12099,ADI3736P,A,PNP,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSD138.1,2025,29,7,140,140,QFN,7017681.1,07/19/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2908-B1ICPC-A0Z,9070,ADI3735P,A,2025-ADN-07-G421,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSC272.1,2025,28,3,140,140,QFN,7005306.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33ICPC-A0Z,21929,ADI4724P,A,2025-ADN-07-G229,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSC720.1,2025,29,2,140,140,QFN,7017738.1,07/14/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33ICPC-A0Z,34200,ADI4724P,A,2025-ADN-07-G340,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSC720.2,2025,29,2,140,140,QFN,7017738.1,07/14/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33ICPC-A0Z,27996,ADI4724P,A,2025-ADN-07-G340,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSD236.1,2025,30,2,140,140,QFN,7026026.1,07/21/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2909-33ICPC-A0Z,42917,ADI4724P,A,2025-ADN-07-G421,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSD167.1,2025,30,1,140,140,QFN,7025756.1,07/20/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC2916-1HCPC-A0Z,10885,ADI7167P,B,2025-ADN-07-G421,CANISTER,N,6,1,24.00 X 83.00,,CZ0141
ADNPSC502.1,2025,28,5,140,140,QFN,7010123.1,07/10/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC3547BECPC-A0Z,11238,ADI3718P,A,2025-ADN-07-G293,CANISTER,N,6,1,23.00 X 84.00,,CZ0141
ADNPSC236.1,2025,28,2,140,140,QFN,7010124.1,07/07/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC3547ECPC-A0Z,21837,ADI3732P,A,2025-ADN-07-G229,CANISTER,N,6,1,23.00 X 84.00,,CZ0141
ADNPSD688.1,2025,31,1,140,140,QFN,7033427.1,07/27/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC3547ECPC-A0Z,22337,ADI3732P,A,BUFFING,CANISTER,N,6,1,23.00 X 84.00,,CZ0141
ADNPSD724.1,2025,31,1,140,140,QFN,7025820.1,07/26/2025 20:00:00,B-A,P,ADI,TD-300E200B008K,LTC3872ECPC-A0Z,11516,ADI6932P,B,SEAL-GREEN,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSD093.1,2025,29,7,140,140,QFN,7020474.1,07/19/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4354CCPC-A0Z,11824,ADI4624P,A,2025-ADN-07-G405,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSC415.1,2025,28,4,140,140,QFN,7010175.1,07/09/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LTC4354ICPC-A0Z,35102,ADI4509P,A,2025-ADN-07-G275,CANISTER,N,6,1,23.00 X 83.00,,CZ0177
