lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag,compound_stock
ADNFSB113.3,2025,25,6,120,120,QFN,6974651.1,6/20/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0BZ,10471,ADI6537P,B,2025-ADN-07-G016,TRAY,N,8,"1,1",,,CZ0466
ADNFSB114.1,2025,25,7,120,120,QFN,6974655.1,6/21/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0BZ,6106,ADI6537P,B,2025-ADN-07-G008,TRAY,N,8,"1,1",,,CZ0466
ADNFSB190.1,2025,25,7,120,120,QFN,6982306.1,6/21/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0BZ,6059,ADI6537P,B,2025-ADN-07-G012,TRAY,N,8,"1,1",,,CZ0466
ADNFSB191.1,2025,25,7,120,120,QFN,6991764.1,6/21/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0BZ,12257,ADI6537P,B,2025-ADN-07-G021,TRAY,N,8,"1,1",,,CZ0466
ADNFSB686.1,2025,26,7,120,120,QFN,6947455.1,6/28/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0CZ,2247,ADI7937P,A,2025-ADN-07-G136,TRAY,N,8,"1,1","109.00 X 61.00,27.2 X 46.8",,CZ0466
ADNFSA162.3,2025,23,4,120,120,QFN,6964917.1,6/4/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,11542,ADI6527P,B,2025-ADN-06-G196,TRAY,N,8,"1,1",,,CZ0466
ADNFSA162.2,2025,23,4,120,120,QFN,6964917.1,6/4/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-06-G196,TRAY,N,8,"1,1",,,CZ0466
ADNFSA162.1,2025,23,4,120,120,QFN,6964917.1,6/4/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-06-G196,TRAY,N,8,"1,1",,,CZ0466
ADNFSA163.1,2025,23,4,120,120,QFN,6949067.1,6/4/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,6080,ADI6527P,B,2025-ADN-06-G191,TRAY,N,8,"1,1",,,CZ0466
ADNFSA164.1,2025,23,4,120,120,QFN,6964915.1,6/4/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,4316,ADI6527P,B,2025-ADN-06-G194,TRAY,N,8,"1,1",,,CZ0466
ADNFSA165.1,2025,23,5,120,120,QFN,6964913.1,6/5/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,6116,ADI6527P,B,2025-ADN-06-G199,TRAY,N,8,"1,1",,,CZ0466
ADNFSA166.2,2025,23,5,120,120,QFN,6964919.1,6/5/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-06-G202,TRAY,N,8,"1,1",,,CZ0466
ADNFSA166.4,2025,23,5,120,120,QFN,6964919.1,6/5/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,5296,ADI6527P,B,2025-ADN-06-G202,TRAY,N,8,"1,1",,,CZ0466
ADNFSA166.3,2025,23,5,120,120,QFN,6964919.1,6/5/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-06-G202,TRAY,N,8,"1,1",,,CZ0466
ADNFSA166.1,2025,23,5,120,120,QFN,6964919.1,6/5/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-06-G202,TRAY,N,8,"1,1",,,CZ0466
ADNFSA167.1,2025,23,5,120,120,QFN,6964921.1,6/5/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,5894,ADI6527P,B,2025-ADN-06-G212,TRAY,N,8,"1,1",,,CZ0466
ADNFSB111.3,2025,25,5,120,120,QFN,6981734.1,6/19/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10630,ADI6527P,B,2025-ADN-07-G007,TRAY,N,8,"1,1",,,CZ0466
ADNFSB111.1,2025,25,5,120,120,QFN,6981734.1,6/19/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-07-G007,TRAY,N,8,"1,1",,,CZ0466
ADNFSB111.2,2025,25,5,120,120,QFN,6981734.1,6/19/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-07-G007,TRAY,N,8,"1,1",,,CZ0466
ADNFSB112.1,2025,25,6,120,120,QFN,6981736.1,6/20/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,10080,ADI6527P,B,2025-ADN-07-G011,TRAY,N,8,"1,1",,,CZ0466
ADNFSB112.2,2025,25,6,120,120,QFN,6981736.1,6/20/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,8218,ADI6527P,B,2025-ADN-07-G011,TRAY,N,8,"1,1",,,CZ0466
ADNFSB125.1,2025,25,7,120,120,QFN,6981730.1,6/21/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,1006,ADI6527P,B,2025-ADN-07-G011,TRAY,N,8,"1,1",,,CZ0466
ADNFSB126.1,2025,25,7,120,120,QFN,6981732.1,6/21/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,4925,ADI6527P,B,2025-ADN-07-G011,TRAY,N,8,"1,1",,,CZ0466
ADNFSB127.1,2025,25,7,120,120,QFN,6991154.1,6/21/2025 19:00,B-A,F,ADI,GS-50P250032UAN,ADL6337ACRC-A0Z,6247,ADI6527P,B,2025-ADN-07-G008,TRAY,N,8,"1,1",,,CZ0466
ADNQSA329.1,2025,23,6,120,120,QFN,6981907.1,6/6/2025 19:00,B-A,Q,ADI,MQ-500S500B032K,AD3552RBCPC-ANRSZ,2030,ADI1698E,A,2025-ADN-06-G285,TRAY,N,8,"1,1",,,CZ0289
A5NES0030.1,2025,23,2,120,120,QFN,6975629.1,6/2/2025 19:00,B-A,E,ADI,NGW50I350013AAR,ADUM7250-ABS064301-ENG-1-A,2230,ADI1641E,B,2025-A5N-06-G004,TRAY,N,8,"1,2",,,CZ0507
ADNESA736.1,2025,24,5,120,120,QFN,6987545.1,6/12/2025 19:00,B-A,E,ADI,NGW50I350013AAR,ADUM7250-ABS064301-ENG-1-A,2230,ADI1641E,B,Close Adjust Count,TRAY,N,8,"1,2",,,CZ0507
ADNESB685.1,2025,26,6,120,120,QFN,6987545.1,6/27/2025 19:00,B-A,E,ADI,NGW50I350013AAR,ADUM7250-ABS064301-ENG-1-A,2230,ADI1641E,C,2025-ADN-07-G103,TRAY,N,8,"1,2","40.5 X 43.3,43.3 X 41.3",,CZ0507
ADNESB071.1,2025,25,4,120,120,QFN,6991051.1,6/18/2025 19:00,B-A,E,ADI,NQ-800E800B056U,AD9434BCPC-AEZ,1173,ADI1795E,B,2025-ADN-07-G013,TRAY,N,8,1,,,CZ0289
ADNFSA019.6,2025,23,2,120,120,QFN,6971352.1,6/2/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,1635,ADI7793P,A,2025-ADN-06-G184,TRAY,Y,12,1,,,CZ0289
ADNFSA019.5,2025,23,2,120,120,QFN,6971352.1,6/2/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-06-G184,TRAY,Y,12,1,,,CZ0289
ADNFSA019.4,2025,23,2,120,120,QFN,6971352.1,6/2/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-06-G184,TRAY,Y,12,1,,,CZ0289
ADNFSA019.1,2025,23,2,120,120,QFN,6971352.1,6/2/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-06-G184,TRAY,Y,12,1,,,CZ0289
ADNFSA019.2,2025,23,2,120,120,QFN,6971352.1,6/2/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-06-G184,TRAY,Y,12,1,,,CZ0289
ADNFSA019.3,2025,23,2,120,120,QFN,6971352.1,6/2/2025 19:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-06-G184,TRAY,Y,12,1,,,CZ0289
A5PUS1079.1,2025,24,4,120,120,QFN,6965002.1,6/11/2025 19:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3444,ADI7307P,A,2025-A5P-07-G003,TRAY,N,12,1,,,CZ0289
A5PUS1080.1,2025,24,4,120,120,QFN,6965005.1,6/11/2025 19:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3000,ADI7307P,A,2025-A5P-07-G003,TRAY,N,12,1,,,CZ0289
A5PUS1080.2,2025,24,4,120,120,QFN,6965005.1,6/11/2025 19:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3888,ADI7307P,A,2025-A5P-07-G003,TRAY,N,12,1,,,CZ0289
ADNPSA409.1,2025,23,7,120,120,QFN,6979807.1,6/7/2025 19:00,B-A,P,ADI,TD-200E200B006K,LT3491ECPC-A0Z,21817,ADI6622P,A,2025-ADN-06-G218,CANISTER,N,6,1,,,CZ0141
ADNPSB449.1,2025,26,4,120,120,QFN,6998812.1,6/25/2025 19:00,B-A,P,ADI,TD-200E200B006K,LT3491ECPC-A0Z,21849,ADI6622P,A,2025-ADN-07-G037,CANISTER,N,6,1,22.00 X 46.00,,CZ0141
ADNPSB263.1,2025,25,7,120,120,QFN,6995146.1,6/21/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC3025-1ICPC-A0WZ,51626,ADI5391P,A,2025-ADN-06-G363,CANISTER,Y,6,1,,,CZ0141
ADNPSA081.1,2025,23,2,120,120,QFN,6974104.1,6/2/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,59455,ADI5374P,A,2025-ADN-06-G138,CANISTER,N,6,1,,,CZ0141
ADNPSA082.1,2025,23,2,120,120,QFN,6969322.1,6/2/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,59126,ADI5374P,A,2025-ADN-06-G118,CANISTER,N,6,1,,,CZ0141
ADNPSA083.1,2025,23,2,120,120,QFN,6971181.1,6/2/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,49400,ADI5374P,A,2025-ADN-06-G155,CANISTER,N,6,1,,,CZ0141
ADNPSA083.2,2025,23,2,120,120,QFN,6971181.1,6/2/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,31611,ADI5374P,A,2025-ADN-06-G155,CANISTER,N,6,1,,,CZ0141
ADNPSA205.1,2025,23,4,120,120,QFN,6976850.1,6/4/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,35140,ADI5374P,A,2025-ADN-06-G176,CANISTER,N,6,1,,,CZ0141
ADNPSB553.1,2025,26,5,120,120,QFN,6998839.1,6/26/2025 19:00,B-A,P,ADI,TD-200E200B006K,LTC4440A-5ICPC-A0Z,71518,ADI5374P,A,2025-ADN-07-G067,CANISTER,N,6,1,32.00 X 58.00,,CZ0141
ADNPSB401.1,2025,26,3,120,120,QFN,6987059.1,6/24/2025 19:00,B-A,P,ADI,TD-200E200M008K,LT8607BICPC-A1Z,17502,ADI7201P,A,2025-ADN-07-G075,CANISTER,N,8,1,44.30 X 56.30,,CZ0141
ADNPSA902.1,2025,25,1,120,120,QFN,6987091.1,6/14/2025 20:00,B-A,P,ADI,TD-200E300B006K,LT3493ECPC-A0Z,38226,ADI0213P,E,2025-ADN-06-G291,CANISTER,N,6,1,,,CZ0141
ADNPSA538.1,2025,24,3,120,120,QFN,6971172.1,6/10/2025 19:00,B-A,P,ADI,TD-200E300B006K,LTC6908-1ICPC-A1Z,25678,ADI2886P,B,2025-ADN-06-G231,CANISTER,N,8,1,,,CZ0141
ADNPSB253.1,2025,25,7,120,120,QFN,6980014.1,6/21/2025 19:00,B-A,P,ADI,TD-200E300B006K,LTC6995-2HCPC-A1Z,38219,ADI6088P,A,2025-ADN-06-G368,CANISTER,N,8,1,,,CZ0141
ADNPSA856.1,2025,24,7,120,120,QFN,6953935.1,6/14/2025 19:00,B-A,P,ADI,TD-200E300M008K,LT3062MPCPC-A0Z,13328,ADI4427P,C,2025-ADN-06-G322,CANISTER,Y,6,1,,,CZ0141
ADNPSA418.1,2025,24,1,120,120,QFN,6979939.1,6/8/2025 19:00,B-A,P,ADI,TD-200E300M008K,LTC3538ECPC-A0Z,17335,ADI6954P,B,2025-ADN-06-G226,CANISTER,N,6,1,,,CZ0141
ADNPSA919.1,2025,25,1,120,120,QFN,6927757.1,6/14/2025 20:00,B-A,P,ADI,TD-200S300M008K,LTC4362-2ICPC-A0Z,4592,ADI0232P,E,2025-ADN-06-G335,CANISTER,N,6,"1,1",,,CZ0141
ADNPSA472.2,2025,24,2,120,120,QFN,6979865.1,6/9/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,48802,ADI1962P,G,2025-ADN-06-G218,CANISTER,Y,8,1,,,CZ0141
ADNPSA472.1,2025,24,2,120,120,QFN,6979865.1,6/9/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-06-G218,CANISTER,Y,8,1,,,CZ0141
ADNPSA473.1,2025,24,2,120,120,QFN,6979866.1,6/9/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,28453,ADI1962P,G,2025-ADN-06-G269,CANISTER,Y,8,1,,,CZ0141
ADNPSA539.2,2025,24,3,120,120,QFN,6975148.1,6/10/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,48568,ADI1962P,G,2025-ADN-06-G273,CANISTER,Y,8,1,,,CZ0141
ADNPSA539.1,2025,24,3,120,120,QFN,6975148.1,6/10/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-06-G273,CANISTER,Y,8,1,,,CZ0141
ADNPSA551.1,2025,24,4,120,120,QFN,6975150.1,6/11/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-06-G277,CANISTER,Y,8,1,,,CZ0141
ADNPSA551.2,2025,24,4,120,120,QFN,6975150.1,6/11/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,48503,ADI1962P,G,2025-ADN-06-G277,CANISTER,Y,8,1,,,CZ0141
ADNPSA552.1,2025,24,4,120,120,QFN,6975154.1,6/11/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,14244,ADI1962P,G,2025-ADN-06-G273,CANISTER,Y,8,1,,,CZ0141
ADNPSA899.1,2025,25,1,120,120,QFN,6979867.1,6/14/2025 20:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,28473,ADI1962P,G,2025-ADN-06-G322,CANISTER,Y,8,1,,,CZ0141
ADNPSB074.1,2025,25,5,120,120,QFN,6988752.1,6/19/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-06-G370,CANISTER,Y,8,1,,,CZ0141
ADNPSB074.2,2025,25,5,120,120,QFN,6988752.1,6/19/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,34504,ADI1962P,G,2025-ADN-06-G370,CANISTER,Y,8,1,,,CZ0141
ADNPSB340.2,2025,26,2,120,120,QFN,6991562.1,6/23/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,33508,ADI1962P,G,2025-ADN-07-G031,CANISTER,Y,8,1,,,CZ0141
ADNPSB340.1,2025,26,2,120,120,QFN,6991562.1,6/23/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G031,CANISTER,Y,8,1,,,CZ0141
ADNPSA901.1,2025,25,1,120,120,QFN,6979868.1,6/14/2025 20:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,42719,ADI1962P,G,2025-ADN-06-G322,CANISTER,Y,8,1,,,CZ0141
ADNPSA981.1,2025,25,3,120,120,QFN,6985158.1,6/17/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,2025-ADN-06-G367,CANISTER,Y,8,1,,,CZ0141
ADNPSA981.2,2025,25,3,120,120,QFN,6985158.1,6/17/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,34526,ADI1962P,G,2025-ADN-06-G367,CANISTER,Y,8,1,,,CZ0141
ADNPSA982.1,2025,25,3,120,120,QFN,6985159.1,6/17/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,71133,ADI1962P,G,2025-ADN-06-G340,CANISTER,Y,8,1,,,CZ0141
ADNPSB075.1,2025,25,5,120,120,QFN,6988748.1,6/19/2025 19:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,42696,ADI1962P,G,2025-ADN-06-G367,CANISTER,Y,8,1,,,CZ0141
ADNPSA889.1,2025,24,7,120,120,QFN,6963048.1,6/14/2025 19:00,B-A,P,ADI,TD-300E200B008K,LT3467ECPC-A0Z,22422,ADI6497P,B,2025-ADN-06-G272,CANISTER,N,6,1,,,CZ0141
ADNPSB269.1,2025,25,7,120,120,QFN,6987019.1,6/21/2025 19:00,B-A,P,ADI,TD-300E200B008K,LTC2911-2HCPC-A0Z,7963,ADI7869P,A,2025-ADN-06-G389,CANISTER,N,6,1,,,CZ0141
ADNPSA594.2,2025,24,4,120,120,QFN,6979857.1,6/11/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31760,ADI6445P,A,2025-ADN-06-G237,CANISTER,Y,8,1,,,CZ0141
ADNPSA594.1,2025,24,4,120,120,QFN,6979857.1,6/11/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G237,CANISTER,Y,8,1,,,CZ0141
ADNPSA595.2,2025,24,5,120,120,QFN,6979858.1,6/12/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31669,ADI6445P,A,2025-ADN-06-G242,CANISTER,Y,8,1,,,CZ0141
ADNPSA595.1,2025,24,5,120,120,QFN,6979858.1,6/12/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G242,CANISTER,Y,8,1,,,CZ0141
ADNPSA596.2,2025,24,5,120,120,QFN,6979859.1,6/12/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31750,ADI6445P,A,2025-ADN-06-G242,CANISTER,Y,8,1,,,CZ0141
ADNPSA596.1,2025,24,5,120,120,QFN,6979859.1,6/12/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G242,CANISTER,Y,8,1,,,CZ0141
ADNPSA597.1,2025,24,6,120,120,QFN,6979860.1,6/13/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G248,CANISTER,Y,8,1,,,CZ0141
ADNPSA597.2,2025,24,6,120,120,QFN,6979860.1,6/13/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31375,ADI6445P,A,2025-ADN-06-G248,CANISTER,Y,8,1,,,CZ0141
ADNPSA598.1,2025,24,6,120,120,QFN,6979861.1,6/13/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G260,CANISTER,Y,8,1,,,CZ0141
ADNPSA598.2,2025,24,6,120,120,QFN,6979861.1,6/13/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31766,ADI6445P,A,2025-ADN-06-G260,CANISTER,Y,8,1,,,CZ0141
ADNPSA847.1,2025,24,7,120,120,QFN,6987050.1,6/14/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G254,CANISTER,Y,8,1,,,CZ0141
ADNPSA847.2,2025,24,7,120,120,QFN,6987050.1,6/14/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31632,ADI6445P,A,2025-ADN-06-G254,CANISTER,Y,8,1,,,CZ0141
ADNPSA848.2,2025,24,7,120,120,QFN,6987051.1,6/14/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31702,ADI6445P,A,2025-ADN-06-G286,CANISTER,Y,8,1,,,CZ0141
ADNPSA848.1,2025,24,7,120,120,QFN,6987051.1,6/14/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G286,CANISTER,Y,8,1,,,CZ0141
ADNPSA850.2,2025,25,1,120,120,QFN,6987052.1,6/15/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G277,CANISTER,Y,8,1,,,CZ0141
ADNPSA850.3,2025,25,1,120,120,QFN,6987052.1,6/15/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,19448,ADI6445P,A,2025-ADN-06-G277,CANISTER,Y,8,1,,,CZ0141
ADNPSA850.1,2025,25,1,120,120,QFN,6987052.1,6/15/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G277,CANISTER,Y,8,1,,,CZ0141
ADNPSA851.1,2025,25,1,120,120,QFN,6987053.1,6/15/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G272,CANISTER,Y,8,1,,,CZ0141
ADNPSA851.2,2025,25,1,120,120,QFN,6987053.1,6/15/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31709,ADI6445P,A,2025-ADN-06-G272,CANISTER,Y,8,1,,,CZ0141
ADNPSA852.2,2025,25,2,120,120,QFN,6987054.1,6/16/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31762,ADI6445P,A,2025-ADN-06-G301,CANISTER,Y,8,1,,,CZ0141
ADNPSA852.1,2025,25,2,120,120,QFN,6987054.1,6/16/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G301,CANISTER,Y,8,1,,,CZ0141
ADNPSA853.2,2025,25,2,120,120,QFN,6987055.1,6/16/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31747,ADI6445P,A,2025-ADN-06-G280,CANISTER,Y,8,1,,,CZ0141
ADNPSA853.1,2025,25,2,120,120,QFN,6987055.1,6/16/2025 19:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-06-G280,CANISTER,Y,8,1,,,CZ0141
