lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag,compound_stock
ADNFSD106.2,2025,29,7,120,120,QFN,7014739.1,07/19/2025 19:00:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-08-G029,TRAY,Y,12,1,146.00 X 146.00,,CZ0289
ADNFSD106.1,2025,29,7,120,120,QFN,7014739.1,07/19/2025 19:00:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-08-G029,TRAY,Y,12,1,146.00 X 146.00,,CZ0289
ADNFSD106.3,2025,29,7,120,120,QFN,7014739.1,07/19/2025 19:00:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-08-G029,TRAY,Y,12,1,146.00 X 146.00,,CZ0289
ADNFSD106.6,2025,29,7,120,120,QFN,7014739.1,07/19/2025 19:00:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,1533,ADI7793P,A,2025-ADN-08-G029,TRAY,Y,12,1,146.00 X 146.00,,CZ0289
ADNFSD106.5,2025,29,7,120,120,QFN,7014739.1,07/19/2025 19:00:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-08-G029,TRAY,Y,12,1,146.00 X 146.00,,CZ0289
ADNFSD106.4,2025,29,7,120,120,QFN,7014739.1,07/19/2025 19:00:00,B-A,F,ADI,NQ-C00EC00B088U,ADSP1801BCPC-A0400WZ,3000,ADI7793P,A,2025-ADN-08-G029,TRAY,Y,12,1,146.00 X 146.00,,CZ0289
A5PUS1312.1,2025,29,5,120,120,QFN,7002844.1,07/17/2025 19:00:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3000,ADI1777E,A,W/B-ROV-CU,TRAY,N,12,1,171.5 X 171.5,,CZ0289
A5PUS1312.2,2025,29,5,120,120,QFN,7002844.1,07/17/2025 19:00:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3888,ADI1777E,A,W/B-ROV-CU,TRAY,N,12,1,171.5 X 171.5,,CZ0289
A5PUS1313.1,2025,29,5,120,120,QFN,7002845.1,07/17/2025 19:00:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3000,ADI1777E,A,W/B-ROV-CU,TRAY,N,12,1,171.5 X 171.5,,CZ0289
A5PUS1313.2,2025,29,5,120,120,QFN,7002845.1,07/17/2025 19:00:00,B-A,U,ADI,NQCC00EC00A108U,ADV7671AJCPC-A0Z,3888,ADI1777E,A,W/B-ROV-CU,TRAY,N,12,1,171.5 X 171.5,,CZ0289
ADNPSD553.1,2025,30,6,120,120,QFN,7030631.1,07/25/2025 19:00:00,B-A,P,ADI,TD-200E200B006K,LT3491ECPC-A0Z,21881,ADI6622P,A,PACK-CAN,CANISTER,N,6,1,22.00 X 46.00,,CZ0141
ADNPSC798.1,2025,29,3,120,120,QFN,7002671.1,07/15/2025 19:00:00,B-A,P,ADI,TD-200E200B008C,LTC5597ICPC-A0Z,13687,ADI3540P,A,2025-ADN-07-G377,CANISTER,N,8,1,47.00 X 59.00,,CZ0141
ADNPSD091.1,2025,29,7,120,120,QFN,6998842.1,07/19/2025 19:00:00,B-A,P,ADI,TD-200E200M008K,LT3502ECPC-AQZ,15826,ADI6674P,A,2025-ADN-07-G414,CANISTER,N,6,1,25.00 X 54.00,,CZ0141
ADNPSB980.1,2025,27,5,120,120,QFN,7002833.1,07/03/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,58329,ADI0933P,D,2025-ADN-07-G160,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSC491.2,2025,28,5,120,120,QFN,7009993.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,48388,ADI0933P,D,2025-ADN-07-G250,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSC491.1,2025,28,5,120,120,QFN,7009993.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,49400,ADI0933P,D,2025-ADN-07-G250,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSC492.1,2025,28,5,120,120,QFN,7009994.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,28818,ADI0933P,D,2025-ADN-07-G260,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSC493.1,2025,28,5,120,120,QFN,7009995.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,48755,ADI0933P,D,2025-ADN-07-G237,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSC962.1,2025,29,5,120,120,QFN,7017695.1,07/17/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,19511,ADI0933P,D,2025-ADN-07-G373,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSD300.1,2025,30,3,120,120,QFN,7025912.1,07/22/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,49400,ADI0933P,D,2025-ADN-07-G406,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSD300.2,2025,30,3,120,120,QFN,7025912.1,07/22/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,28662,ADI0933P,D,2025-ADN-07-G406,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSD391.1,2025,30,4,120,120,QFN,7025907.1,07/23/2025 19:00:00,B-A,P,ADI,TD-200E200M008P,LT3048ECPC-A0Z,29166,ADI0933P,D,2025-ADN-07-G422,CANISTER,N,6,1,41.00 X 54.00,,CZ0141
ADNPSC182.1,2025,27,7,120,120,QFN,7010180.1,07/05/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LTC4449ECPC-A0Z,47319,ADI0173P,E,2025-ADN-07-G195,CANISTER,N,6,1,53.00 X 52.00,,CZ0141
ADNPSD393.1,2025,30,4,120,120,QFN,7025989.1,07/23/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LTC4449ICPC-A0Z,12501,ADI0173P,E,2025-ADN-08-G020,CANISTER,N,6,1,53.00 X 52.00,,CZ0141
ADNPSC498.1,2025,28,5,120,120,QFN,7010183.1,07/10/2025 19:00:00,B-A,P,ADI,TD-200E300M008K,LTC6930-800ICPC-A0Z,9901,ADI0422P,D,2025-ADN-07-G288,CANISTER,N,6,1,42.00 X 52.00,,CZ0141
ADNPSC034.1,2025,27,6,120,120,QFN,7002779.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,28379,ADI1962P,G,2025-ADN-07-G203,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC668.1,2025,29,1,120,120,QFN,7014099.1,07/13/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G335,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC668.2,2025,29,1,120,120,QFN,7014099.1,07/13/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,48357,ADI1962P,G,2025-ADN-07-G335,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC669.1,2025,29,1,120,120,QFN,7014105.1,07/13/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,14279,ADI1962P,G,2025-ADN-07-G306,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC723.1,2025,29,2,120,120,QFN,7014109.1,07/14/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G310,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC723.2,2025,29,2,120,120,QFN,7014109.1,07/14/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,34352,ADI1962P,G,2025-ADN-07-G310,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC724.1,2025,29,2,120,120,QFN,7014114.1,07/14/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,57044,ADI1962P,G,2025-ADN-07-G337,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD846.1,2025,31,4,120,120,QFN,7033505.1,07/30/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672ICSC-A0WZ,28558,ADI1962P,G,SEAL-GREEN,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC033.1,2025,27,6,120,120,QFN,7002778.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,42600,ADI1962P,G,2025-ADN-07-G176,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC202.1,2025,28,2,120,120,QFN,7005320.1,07/07/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,71437,ADI1962P,G,2025-ADN-07-G200,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC203.1,2025,28,2,120,120,QFN,7010050.1,07/07/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,57150,ADI1962P,G,2025-ADN-07-G179,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC290.2,2025,28,3,120,120,QFN,7010049.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,33495,ADI1962P,G,2025-ADN-07-G231,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC290.1,2025,28,3,120,120,QFN,7010049.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G231,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC291.1,2025,28,3,120,120,QFN,7010051.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G231,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC291.2,2025,28,3,120,120,QFN,7010051.1,07/08/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,34185,ADI1962P,G,2025-ADN-07-G231,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC348.1,2025,28,4,120,120,QFN,7011235.1,07/09/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G260,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC348.2,2025,28,4,120,120,QFN,7011235.1,07/09/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,48167,ADI1962P,G,2025-ADN-07-G260,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC349.1,2025,28,4,120,120,QFN,7011236.1,07/09/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,28200,ADI1962P,G,2025-ADN-07-G250,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC350.1,2025,28,5,120,120,QFN,7011239.1,07/10/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,2025-ADN-07-G261,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC350.2,2025,28,5,120,120,QFN,7011239.1,07/10/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,48048,ADI1962P,G,2025-ADN-07-G261,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC565.1,2025,28,6,120,120,QFN,7012924.1,07/11/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,14294,ADI1962P,G,2025-ADN-07-G308,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC889.1,2025,29,4,120,120,QFN,7017743.1,07/16/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,42771,ADI1962P,G,2025-ADN-07-G345,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSC974.1,2025,29,5,120,120,QFN,7019302.1,07/17/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,14211,ADI1962P,G,2025-ADN-07-G414,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD507.1,2025,30,5,120,120,QFN,7026210.1,07/24/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,2025-ADN-08-G009,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD507.2,2025,30,5,120,120,QFN,7026210.1,07/24/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,48413,ADI1962P,G,2025-ADN-08-G009,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD509.1,2025,30,6,120,120,QFN,7026211.1,07/25/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,71446,ADI1962P,G,2025-ADN-08-G043,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD510.1,2025,30,6,120,120,QFN,7026213.1,07/25/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,28518,ADI1962P,G,2025-ADN-08-G009,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD823.1,2025,31,4,120,120,QFN,7026212.1,07/30/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,51300,ADI1962P,G,SEAL-GREEN,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD823.2,2025,31,4,120,120,QFN,7026212.1,07/30/2025 19:00:00,B-A,P,ADI,TD-300E2001010K,LT8672JCSC-A0WZ,48731,ADI1962P,G,W/B-ROV,CANISTER,Y,8,1,44.3 X 68.1,,CZ0141
ADNPSD848.1,2025,31,4,120,120,QFN,7025921.1,07/30/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT3470HCPC-A0Z,11722,ADI6760P,A,W/B-ROV,CANISTER,N,6,1,23.00 X 83.00,,CZ0141
ADNPSD137.1,2025,29,7,120,120,QFN,7014118.1,07/19/2025 19:00:00,B-A,P,ADI,TD-300E200B008K,LT5581ICPC-A03LPZ,10819,ADI1886P,D,2025-ADN-07-G396,CANISTER,N,6,1,32.00 X 53.00,,CZ0141
ADNPSB991.1,2025,27,5,120,120,QFN,7002782.1,07/03/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-07-G147,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB991.2,2025,27,5,120,120,QFN,7002782.1,07/03/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31793,ADI6445P,A,2025-ADN-07-G147,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB992.1,2025,27,5,120,120,QFN,7002783.1,07/03/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-07-G153,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB992.2,2025,27,5,120,120,QFN,7002783.1,07/03/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31791,ADI6445P,A,2025-ADN-07-G153,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB993.1,2025,27,6,120,120,QFN,7002784.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-07-G160,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB993.2,2025,27,6,120,120,QFN,7002784.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31755,ADI6445P,A,2025-ADN-07-G160,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB994.2,2025,27,6,120,120,QFN,7002785.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31789,ADI6445P,A,2025-ADN-07-G151,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSB994.1,2025,27,6,120,120,QFN,7002785.1,07/04/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,2025-ADN-07-G151,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSD947.2,2025,31,5,120,120,QFN,7033408.1,07/31/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31735,ADI6445P,A,W/B-ROV,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSD947.1,2025,31,5,120,120,QFN,7033408.1,07/31/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,W/B-ROV,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSD948.1,2025,31,5,120,120,QFN,7033414.1,07/31/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,W/B-ROV,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSD948.2,2025,31,5,120,120,QFN,7033414.1,07/31/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31755,ADI6445P,A,PLASMA-ST,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSD949.1,2025,31,5,120,120,QFN,7033420.1,07/31/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,34200,ADI6445P,A,W/B-ROV,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSD949.2,2025,31,5,120,120,QFN,7033420.1,07/31/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LT8618-33ICPC-A0WZ,31720,ADI6445P,A,W/B-ROV,CANISTER,Y,8,1,44.3 X 45.2,,CZ0141
ADNPSC105.1,2025,27,7,120,120,QFN,6924458.1,07/05/2025 19:00:00,B-A,P,ADI,TD-300E200B010K,LTC2917-A1ICPC-A0Z,10852,ADI6279P,B,2025-ADN-07-G231,CANISTER,Y,6,1,24.00 X 83.00,,CZ0141
ADNPSC179.1,2025,27,7,120,120,QFN,7010040.1,07/05/2025 19:00:00,B-A,P,ADI,TD-300E3001010K,LT8609A-33JCSC-A0WZ,35100,ADI3529P,C,2025-ADN-07-G225,TUBE,Y,8,1,47.3 X 73.3,,CZ0141
ADNPSC179.2,2025,27,7,120,120,QFN,7010040.1,07/05/2025 19:00:00,B-A,P,ADI,TD-300E3001010K,LT8609A-33JCSC-A0WZ,39600,ADI3529P,C,2025-ADN-07-G225,TUBE,Y,8,1,47.3 X 73.3,,CZ0141
